Handle,Command,Body HTML
1-2-in-npt-connection-tridicator-with-29-32-in-stem,UPDATE,"<p>The TDV-040 is a tridicator from Resideo (Honeywell Home), 1/2 in. NPT connection, 3 1/8 in dial.</p><p>A tridicator puts temperature, pressure and the relief set point on one dial, which is the whole diagnostic of a boiler in a single glance. Pressure tells you whether the expansion tank is doing its job, temperature tells you whether the boiler is making what the control asked for, and the marked relief point tells you how much room is left before something opens.</p><p>Pressure climbing as the boiler heats and falling as it cools is an expansion tank that is waterlogged or wrongly precharged. That reading is the cheapest diagnosis in hydronics and it needs a gauge that works.</p><p>Reads 60 °F to 320 °F and up to 75 psi.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TDV-040/U</li><li><strong>Type:</strong> Tridicator (temperature and pressure gauge)</li><li><strong>Connection:</strong> 1/2 in. NPT</li><li><strong>Dial size:</strong> 3 1/8 in</li><li><strong>Stem length:</strong> 29/32 in</li><li><strong>Temperature range:</strong> 60 °F to 320 °F</li><li><strong>Maximum pressure:</strong> 75 psi</li><li><strong>UPC:</strong> 085267833783</li><li><strong>Category:</strong> Temperature & Pressure Gauges</li></ul>"
medium-universal-thermostat-guard-cover-clear,UPDATE,"<p>The TG511A1000 is a universal thermostat guard from Resideo (Honeywell Home), medium, clear.</p><p>A thermostat guard settles the argument. In a rental, a classroom, a shop floor or a common area, the setpoint is a negotiation that nobody wins; a locked cover makes it a decision instead.</p><p>The cover is vented so the stat still reads room air. A guard that traps air around the sensor turns a control problem into a comfort problem.</p><p>Goes with: <a href=""/products/replacement-keys-set-of-2-for-tg509-tg510-tg511-and-tg512"">191990A</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TG511A1000/U</li><li><strong>Type:</strong> Universal thermostat guard</li><li><strong>Size:</strong> Medium</li><li><strong>Color:</strong> Clear</li><li><strong>Shipping weight:</strong> 1.2 lb</li><li><strong>Category:</strong> Thermostat Accessories</li></ul>"
medium-universal-thermostat-guard-cover-beige,UPDATE,"<p>The TG511D1004 is a universal thermostat guard from Resideo (Honeywell Home), medium, beige.</p><p>A thermostat guard settles the argument. In a rental, a classroom, a shop floor or a common area, the setpoint is a negotiation that nobody wins; a locked cover makes it a decision instead.</p><p>The cover is vented so the stat still reads room air. A guard that traps air around the sensor turns a control problem into a comfort problem.</p><p>Goes with: <a href=""/products/replacement-keys-set-of-2-for-tg509-tg510-tg511-and-tg512"">191990A</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TG511D1004/U</li><li><strong>Type:</strong> Universal thermostat guard</li><li><strong>Size:</strong> Medium</li><li><strong>Color:</strong> Beige</li><li><strong>UPC:</strong> 085267101042</li><li><strong>Category:</strong> Thermostat Accessories</li></ul>"
focuspro-6000-1-heat-1-cool-conventional-and-heat-pump-programmable-thermostat,UPDATE,"<p>The TH6110D1021 is a FocusPRO 6000 programmable thermostat from Resideo (Honeywell Home).</p><p>A programmable thermostat pays for itself on the hours nobody is home. Setting back eight degrees for the working day and again overnight is the single largest saving available on an existing system, and it only happens reliably when the schedule does it instead of a person.</p><p>The failure mode of a programmable stat is being left on permanent hold. If the schedule is going to be overridden within a week, a non-programmable stat does the same job with fewer buttons — and that is an honest recommendation, not a smaller sale.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TH6110D1021/U</li><li><strong>Type:</strong> FocusPRO 6000 programmable thermostat</li><li><strong>Stages:</strong> Up to 1 Heat/1 Cool</li><li><strong>Supply voltage:</strong> 20 to 30 Vac; 750 mV</li><li><strong>Application:</strong> Heat/Cool or Heat Pump without Auxiliary Heat</li><li><strong>UPC:</strong> 085267257046</li><li><strong>Category:</strong> Thermostats</li></ul>"
focuspro-6000-5-1-1-programmable-wireless-thermostat,UPDATE,"<p>The TH6320R1004 is a FocusPRO 6000 programmable thermostat from Resideo (Honeywell Home), 5-1-1 scheduling, wireless.</p><p>A programmable thermostat pays for itself on the hours nobody is home. Setting back eight degrees for the working day and again overnight is the single largest saving available on an existing system, and it only happens reliably when the schedule does it instead of a person.</p><p><strong>5-1-1</strong> means weekdays on one schedule and Saturday and Sunday each on their own. That is the split that matches how houses are actually occupied — a 5-2 stat forces the weekend into one pattern and gets overridden the first Saturday somebody sleeps in.</p><p>The failure mode of a programmable stat is being left on permanent hold. If the schedule is going to be overridden within a week, a non-programmable stat does the same job with fewer buttons — and that is an honest recommendation, not a smaller sale.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TH6320R1004/U</li><li><strong>Type:</strong> FocusPRO 6000 programmable thermostat</li><li><strong>Schedule:</strong> 5-1-1</li><li><strong>Stages:</strong> Up to 3 Heat / 2 Cool Heat Pump or Up to 2 Heat / 2 Cool Conventional</li><li><strong>Application:</strong> Gas, oil, electric, heat pump, forced warm air, hot water, steam or gravity</li><li><strong>UPC:</strong> 085267329385</li><li><strong>Category:</strong> Thermostats</li></ul>"
visionpro-8000-with-redlink-technology-for-residential-or-commercial-use-stages-up-to-1-heat-1-cool,UPDATE,"<p>The TH8110R1008 is a VisionPRO 8000 thermostat from Resideo (Honeywell Home), Up to 1 Heat / 1 Cool Heat Pump or Up to 1 Heat / 1 Cool Conventional when used standalone; Up to 4 Heat / 2 Cool Heat Pump or Up to 3 Heat / 2 Cool Conventional when used with the Equipment Interface Module.</p><p>A thermostat earns its price on the equipment it can drive properly, not on the screen. Multi-stage heating, a heat pump with auxiliary, humidification and ventilation are all decisions the thermostat makes or fails to make; a stat that can only switch one stage runs two-stage equipment as though it were single-stage and throws away the efficiency that was paid for.</p><p>This one drives <strong>Up to 1 Heat / 1 Cool Heat Pump or Up to 1 Heat / 1 Cool Conventional when used standalone; Up to 4 Heat / 2 Cool Heat Pump or Up to 3 Heat / 2 Cool Conventional when used with the Equipment Interface Module</strong>. Check that against the equipment before ordering — it is the specification that decides whether the install works, and the one most often skipped in favor of the feature list.</p><p><strong>RedLINK</strong> is what lets it work with wireless sensors, outdoor sensors and equipment modules without pulling wire for each one. On a retrofit that is the difference between a thermostat swap and opening walls.</p><p>Used with: Works standalone or with optional THM5421R1021 Equipment Interface Module and RedLINK™ accessories.</p><p>Goes with: <a href=""/products/wiresaver-a-c-wire-adapter-for-wi-fi-thermostats-or-redlink-8000-series-models"">THP9045A1023</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TH8110R1008/U</li><li><strong>Type:</strong> VisionPRO 8000 thermostat</li><li><strong>Stages:</strong> Up to 1 Heat / 1 Cool Heat Pump or Up to 1 Heat / 1 Cool Conventional when used standalone; Up to 4 Heat / 2 Cool Heat Pump or Up to 3 Heat / 2 Cool Conventional when used with the Equipment Interface Module</li><li><strong>Supply voltage:</strong> 18 to 30 Vac or 750 mV</li><li><strong>System switch:</strong> HEAT-OFF-COOL-AUTO</li><li><strong>Application:</strong> 1 Heat/1 Cool Conventional Systems and Heat Pumps</li><li><strong>Used with:</strong> Works standalone or with optional THM5421R1021 Equipment Interface Module and RedLINK™ accessories</li><li><strong>Dimensions:</strong> 4 5/8 in High, 4 15/16 in Wide, 1 1/8 in Deep</li><li><strong>UPC:</strong> 085267444316</li><li><strong>Category:</strong> Thermostats</li></ul>"
wi-fi-visionpro-8000-for-residential-or-commercial-use-stages-up-to-up-to-3-heat-2-cool,UPDATE,"<p>The TH8321WF1001 is a VisionPRO 8000 thermostat from Resideo (Honeywell Home), Wi-Fi connected, Up to 3 Heat / 2 Cool Heat Pump or Up to 2 Heat / 2 Cool Conventional.</p><p>A thermostat earns its price on the equipment it can drive properly, not on the screen. Multi-stage heating, a heat pump with auxiliary, humidification and ventilation are all decisions the thermostat makes or fails to make; a stat that can only switch one stage runs two-stage equipment as though it were single-stage and throws away the efficiency that was paid for.</p><p>This one drives <strong>Up to 3 Heat / 2 Cool Heat Pump or Up to 2 Heat / 2 Cool Conventional</strong>. Check that against the equipment before ordering — it is the specification that decides whether the install works, and the one most often skipped in favor of the feature list.</p><p>Wi-Fi gives remote control and alerts. The alert is worth more than the control: a house that reports it is at 45 °F in February is a house where something can still be done about it.</p><p>Goes with: <a href=""/products/wiresaver-a-c-wire-adapter-for-wi-fi-thermostats-or-redlink-8000-series-models"">THP9045A1023</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TH8321WF1001/U</li><li><strong>Type:</strong> VisionPRO 8000 thermostat</li><li><strong>Stages:</strong> Up to 3 Heat / 2 Cool Heat Pump or Up to 2 Heat / 2 Cool Conventional</li><li><strong>Supply voltage:</strong> 18 to 30 Vac</li><li><strong>System switch:</strong> HEAT-OFF-COOL-AUTO-EM.HEAT</li><li><strong>Application:</strong> Up to 2 Heat/2 Cool Conventional Systems; Up to 3 Heat/2 Cool Heat Pumps</li><li><strong>Dimensions:</strong> 4-5/8 in High, 4-15/16 in Wide, 1-1/8 in Deep</li><li><strong>UPC:</strong> 085267872416</li><li><strong>Shipping weight:</strong> 0.5 lb</li><li><strong>Category:</strong> Thermostats</li></ul>"
wifi-9000-color-touchscreen-thermostat,UPDATE,"<p>The TH9320WF5003 is a WiFi 9000 Color thermostat from Resideo (Honeywell Home), Wi-Fi connected, Up to 3 Heat/2 Cool Heat Pump; Up to 2 Heat/2 Cool Conventional.</p><p>A thermostat earns its price on the equipment it can drive properly, not on the screen. Multi-stage heating, a heat pump with auxiliary, humidification and ventilation are all decisions the thermostat makes or fails to make; a stat that can only switch one stage runs two-stage equipment as though it were single-stage and throws away the efficiency that was paid for.</p><p>This one drives <strong>Up to 3 Heat/2 Cool Heat Pump; Up to 2 Heat/2 Cool Conventional</strong>. Check that against the equipment before ordering — it is the specification that decides whether the install works, and the one most often skipped in favor of the feature list.</p><p>Wi-Fi gives remote control and alerts. The alert is worth more than the control: a house that reports it is at 45 °F in February is a house where something can still be done about it.</p><p>Used with: THP9045 Wire Saver.</p><p>Goes with: <a href=""/products/wiresaver-a-c-wire-adapter-for-wi-fi-thermostats-or-redlink-8000-series-models"">THP9045A1023</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TH9320WF5003/U</li><li><strong>Type:</strong> WiFi 9000 Color thermostat</li><li><strong>Stages:</strong> Up to 3 Heat/2 Cool Heat Pump; Up to 2 Heat/2 Cool Conventional</li><li><strong>Supply voltage:</strong> 18 to 30 Vac</li><li><strong>System switch:</strong> HEAT-OFF-COOL-AUTO-EM.HEAT</li><li><strong>Application:</strong> Up to 2 Heat/2 Cool Conventional Systems; Up to 3 Heat/2 Cool Heat Pumps</li><li><strong>Used with:</strong> THP9045 Wire Saver</li><li><strong>Dimensions:</strong> 3 1/2 in High, 4 1/2 in Wide, 7/8 in Deep</li><li><strong>UPC:</strong> 085267344951</li><li><strong>Shipping weight:</strong> 0.65 lb</li><li><strong>Category:</strong> Thermostats</li></ul>"
coverplate-assembly-for-use-with-the-redlink-visionpro,UPDATE,"<p>The THP2400A1019 is a thermostat cover plate from Resideo (Honeywell Home).</p><p>Cover plates exist because the old thermostat was bigger. Replacing a wide mercury stat with a modern one leaves the paint line, the anchor holes and sometimes the whole opening on show, and the plate covers all of it in one piece.</p><p>Match the plate to the <strong>new</strong> thermostat, not to the old hole. Plates are cut for a specific series; one that does not register with the stat’s base leaves a gap on one side.</p><p>Worth measuring before ordering rather than after. The dimension that matters is the painted or papered outline the old stat left, not the thermostat that made it — twenty years of sun around a cover is a bigger rectangle than the cover was.</p><p>The alternative is patching and painting a wall to match a color that has aged. On a rental turnover or a multi-unit retrofit the plate is the cheaper answer by a wide margin, and it is done in the same visit.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> THP2400A1019/U</li><li><strong>Type:</strong> Thermostat cover plate</li><li><strong>UPC:</strong> 085267957427</li><li><strong>Category:</strong> Thermostat Accessories</li></ul>"
white-coverplate-assembly-for-use-with-the-prestige-2-wire-iaq-thermostat,UPDATE,"<p>The THP2400A1027W is a thermostat cover plate from Resideo (Honeywell Home).</p><p>Cover plates exist because the old thermostat was bigger. Replacing a wide mercury stat with a modern one leaves the paint line, the anchor holes and sometimes the whole opening on show, and the plate covers all of it in one piece.</p><p>Match the plate to the <strong>new</strong> thermostat, not to the old hole. Plates are cut for a specific series; one that does not register with the stat’s base leaves a gap on one side.</p><p>Worth measuring before ordering rather than after. The dimension that matters is the painted or papered outline the old stat left, not the thermostat that made it — twenty years of sun around a cover is a bigger rectangle than the cover was.</p><p>The alternative is patching and painting a wall to match a color that has aged. On a rental turnover or a multi-unit retrofit the plate is the cheaper answer by a wide margin, and it is done in the same visit.</p><p>Goes with: <a href=""/products/2-wire-iaq-high-definition-color-touchscreen-white-front-white-side-thermostat-with-redlink-technology"">THX9421R5021WW</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> THP2400A1027W/U</li><li><strong>Type:</strong> Thermostat cover plate</li><li><strong>UPC:</strong> 085267277822</li><li><strong>Category:</strong> Thermostat Accessories</li></ul>"
large-cover-plate-j-box-adapter-for-t-series-thermostats,UPDATE,"<p>The THP2400A1080 is a thermostat cover plate from Resideo (Honeywell Home).</p><p>Cover plates exist because the old thermostat was bigger. Replacing a wide mercury stat with a modern one leaves the paint line, the anchor holes and sometimes the whole opening on show, and the plate covers all of it in one piece.</p><p>Match the plate to the <strong>new</strong> thermostat, not to the old hole. Plates are cut for a specific series; one that does not register with the stat’s base leaves a gap on one side.</p><p>Worth measuring before ordering rather than after. The dimension that matters is the painted or papered outline the old stat left, not the thermostat that made it — twenty years of sun around a cover is a bigger rectangle than the cover was.</p><p>The alternative is patching and painting a wall to match a color that has aged. On a rental turnover or a multi-unit retrofit the plate is the cheaper answer by a wide margin, and it is done in the same visit.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> THP2400A1080/U</li><li><strong>Type:</strong> Thermostat cover plate</li><li><strong>UPC:</strong> 194159007178</li><li><strong>Category:</strong> Thermostat Accessories</li></ul>"
wiresaver-a-c-wire-adapter-for-wi-fi-thermostats-or-redlink-8000-series-models,UPDATE,"<p>The THP9045A1023 is the WireSaver, a C-wire adapter from Resideo (Honeywell Home), for Wi-Fi and RedLINK 8000 series thermostats.</p><p>A Wi-Fi thermostat needs continuous 24 V power, and that means a common wire. In a house wired for a mechanical stat the common is usually not in the bundle — which turns a thermostat upgrade into pulling cable through a finished wall.</p><p>The WireSaver avoids the pull. It sits at the equipment and multiplexes the signals so an existing four-wire run carries what a five-wire installation would have needed.</p><p>This is the cheapest answer to the most common reason a smart thermostat retrofit stalls.</p><p>Goes with: <a href=""/products/wifi-9000-color-touchscreen-thermostat"">TH9320WF5003</a>, <a href=""/products/wi-fi-visionpro-8000-for-residential-or-commercial-use-stages-up-to-up-to-3-heat-2-cool"">TH8321WF1001</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> THP9045A1023/U</li><li><strong>Type:</strong> C-wire adapter (WireSaver)</li><li><strong>Used with:</strong> Wi-Fi thermostats or RedLINK 8000 series thermostats</li><li><strong>Color:</strong> Gray</li><li><strong>UPC:</strong> 085267543866</li><li><strong>Category:</strong> Thermostat Accessories</li></ul>"
2-wire-iaq-high-definition-color-touchscreen-white-front-white-side-thermostat-with-redlink-technology,UPDATE,"<p>The THX9421R5021WW is a Prestige thermostat from Resideo (Honeywell Home), Up to 4 Heat/2 Cool Heat Pumps; Up to 3 Heat/2 Cool Conventional Systems, See Equipment Interface Module.</p><p>A thermostat earns its price on the equipment it can drive properly, not on the screen. Multi-stage heating, a heat pump with auxiliary, humidification and ventilation are all decisions the thermostat makes or fails to make; a stat that can only switch one stage runs two-stage equipment as though it were single-stage and throws away the efficiency that was paid for.</p><p>This one drives <strong>Up to 4 Heat/2 Cool Heat Pumps; Up to 3 Heat/2 Cool Conventional Systems, See Equipment Interface Module</strong>. Check that against the equipment before ordering — it is the specification that decides whether the install works, and the one most often skipped in favor of the feature list.</p><p><strong>RedLINK</strong> is what lets it work with wireless sensors, outdoor sensors and equipment modules without pulling wire for each one. On a retrofit that is the difference between a thermostat swap and opening walls.</p><p>Used with: THM5421R1021 Equipment Interface Module and RedLINK™ accessories.</p><p>Goes with: <a href=""/products/prestige-2-wire-iaq-equipment-interface-module"">THM5421R1021</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> THX9421R5021WW/U</li><li><strong>Type:</strong> Prestige thermostat</li><li><strong>Stages:</strong> Up to 4 Heat/2 Cool Heat Pumps; Up to 3 Heat/2 Cool Conventional Systems, See Equipment Interface Module</li><li><strong>Supply voltage:</strong> 18 to 30 Vac</li><li><strong>System switch:</strong> HEAT-OFF-COOL-AUTO-EM.HEAT</li><li><strong>Application:</strong> Up to 3 Heat/2 Cool Conventional Systems; Up to 4 Heat/2 Cool Heat Pumps</li><li><strong>Used with:</strong> THM5421R1021 Equipment Interface Module and RedLINK™ accessories</li><li><strong>Dimensions:</strong> 3 1/2 in High, 4 1/2 in Wide, 7/8 in Deep</li><li><strong>UPC:</strong> 085267653626</li><li><strong>Category:</strong> Thermostats</li></ul>"
l5-wifi-replacement-actuator,UPDATE,"<p>The VB-SP02Y-002 is an L5 Wi-Fi replacement actuator from Resideo (Honeywell Home).</p><p>This is a service part for an L5 system already on the main. The actuator is the motor that turns the ball valve; the valve body stays in the pipe.</p><p><strong>The two part numbers look almost alike.</strong> VB-SP02Y-002 is the replacement actuator and VB-SP02Y-003 is the power adapter. Order by what you actually need, not by the family name.</p><p>Goes with: <a href=""/products/l5-wifi-power-adapter-for-north-america"">VB-SP02Y-003</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VB-SP02Y-002</li><li><strong>Type:</strong> L5 Wi-Fi replacement actuator</li><li><strong>UPC:</strong> 194159008007</li><li><strong>Category:</strong> Leak Detection Valves</li></ul>"
l5-wifi-power-adapter-for-north-america,UPDATE,"<p>The VB-SP02Y-003 is an L5 Wi-Fi power adapter from Resideo (Honeywell Home) for North America.</p><p>This is a service part for an L5 system already on the main. It powers the actuator from a standard North American outlet — the part that goes missing or fails long before the valve does.</p><p><strong>The two part numbers look almost alike.</strong> VB-SP02Y-002 is the replacement actuator and VB-SP02Y-003 is the power adapter. Order by what you actually need, not by the family name.</p><p>Goes with: <a href=""/products/l5-wifi-replacement-actuator"">VB-SP02Y-002</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VB-SP02Y-003</li><li><strong>Type:</strong> L5 Wi-Fi power adapter</li><li><strong>Shipping weight:</strong> 0.6 lb</li><li><strong>Category:</strong> Leak Detection Valves</li></ul>"
3-way-1-2-in-sweat-vc-valve-assembly-3-8-cv-and-linear-flow,UPDATE,"<p>The VCZMA6100 is a three-way VC cartridge cage valve from Resideo (Honeywell Home), 1/2 in sweat, 3.7 Cv, linear flow.</p><p>Three-way means the water always has somewhere to go. When the zone is satisfied the valve diverts flow to the bypass instead of stopping it, so the circulator never ends up pushing against a closed system — the case that makes pumps noisy and short-lived.</p><p><strong>Linear flow</strong> is the reason to pick this over a quick-opening valve. Flow follows stem position proportionally, so a control that modulates gets an usable response across the whole travel rather than most of the flow appearing in the first fraction of the stroke.</p><p>The cartridge cage design puts the working parts in a replaceable cartridge inside the bronze body. The body stays soldered or threaded into the pipe; what wears comes out.</p><p>With a VC series actuator the on/off models drive in about 6 seconds. Close-off is 60 psi, well above what a residential loop develops.</p><p><strong>The actuator is sold separately.</strong> This is the valve assembly; pair it with a VC series actuator.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VCZMA6100/U</li><li><strong>Type:</strong> Three-way VC cartridge cage valve</li><li><strong>Body pattern:</strong> Three-way A-AB-B</li><li><strong>Pipe size:</strong> 1/2 in</li><li><strong>Connection:</strong> Sweat</li><li><strong>Flow capacity:</strong> 3.7 Cv</li><li><strong>Flow characteristic:</strong> Linear</li><li><strong>Close-off pressure:</strong> 60 psi</li><li><strong>Fluid temperature:</strong> 34 F to 203 F</li><li><strong>Body material:</strong> Bronze</li><li><strong>Actuator:</strong> Sold separately</li><li><strong>UPC:</strong> 085267815246</li><li><strong>Category:</strong> 3-Way Zone Valves</li></ul>"
3-way-1-in-fnpt-vc-valve-assembly-8-6-cv-and-linear-flow,UPDATE,"<p>The VCZMR6100 is a three-way VC cartridge cage valve from Resideo (Honeywell Home), 1 in female NPT, 8.3 Cv, linear flow.</p><p>Three-way means the water always has somewhere to go. When the zone is satisfied the valve diverts flow to the bypass instead of stopping it, so the circulator never ends up pushing against a closed system — the case that makes pumps noisy and short-lived.</p><p><strong>Linear flow</strong> is the reason to pick this over a quick-opening valve. Flow follows stem position proportionally, so a control that modulates gets an usable response across the whole travel rather than most of the flow appearing in the first fraction of the stroke.</p><p>The cartridge cage design puts the working parts in a replaceable cartridge inside the bronze body. The body stays soldered or threaded into the pipe; what wears comes out.</p><p>With a VC series actuator the on/off models drive in about 6 seconds. Close-off is 60 psi, well above what a residential loop develops.</p><p><strong>The actuator is sold separately.</strong> This is the valve assembly; pair it with a VC series actuator.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VCZMR6100/U</li><li><strong>Type:</strong> Three-way VC cartridge cage valve</li><li><strong>Body pattern:</strong> Three-way A-AB-B</li><li><strong>Pipe size:</strong> 1 in</li><li><strong>Connection:</strong> Female NPT</li><li><strong>Flow capacity:</strong> 8.3 Cv</li><li><strong>Flow characteristic:</strong> Linear</li><li><strong>Close-off pressure:</strong> 60 psi</li><li><strong>Fluid temperature:</strong> 34 F to 203 F</li><li><strong>Body material:</strong> Bronze</li><li><strong>Actuator:</strong> Sold separately</li><li><strong>UPC:</strong> 085267815307</li><li><strong>Category:</strong> 3-Way Zone Valves</li></ul>"
3-way-1-in-sweat-vc-valve-assembly-9-cv-and-linear-flow,UPDATE,"<p>The VCZMS6100 is a three-way VC cartridge cage valve from Resideo (Honeywell Home), 1 in sweat, 8.3 Cv, linear flow.</p><p>Three-way means the water always has somewhere to go. When the zone is satisfied the valve diverts flow to the bypass instead of stopping it, so the circulator never ends up pushing against a closed system — the case that makes pumps noisy and short-lived.</p><p><strong>Linear flow</strong> is the reason to pick this over a quick-opening valve. Flow follows stem position proportionally, so a control that modulates gets an usable response across the whole travel rather than most of the flow appearing in the first fraction of the stroke.</p><p>The cartridge cage design puts the working parts in a replaceable cartridge inside the bronze body. The body stays soldered or threaded into the pipe; what wears comes out.</p><p>With a VC series actuator the on/off models drive in about 6 seconds. Close-off is 60 psi, well above what a residential loop develops.</p><p><strong>The actuator is sold separately.</strong> This is the valve assembly; pair it with a VC series actuator.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VCZMS6100/U</li><li><strong>Type:</strong> Three-way VC cartridge cage valve</li><li><strong>Body pattern:</strong> Three-way A-AB-B</li><li><strong>Pipe size:</strong> 1 in</li><li><strong>Connection:</strong> Sweat</li><li><strong>Flow capacity:</strong> 8.3 Cv</li><li><strong>Flow characteristic:</strong> Linear</li><li><strong>Close-off pressure:</strong> 60 psi</li><li><strong>Fluid temperature:</strong> 34 F to 203 F</li><li><strong>Body material:</strong> Bronze</li><li><strong>Actuator:</strong> Sold separately</li><li><strong>UPC:</strong> 085267813808</li><li><strong>Category:</strong> 3-Way Zone Valves</li></ul>"
3-way-1-2-in-fnpt-vc-valve-assembly-3-7-cv-and-linear-flow,UPDATE,"<p>The VCZNB6100 is a three-way VC cartridge cage valve from Resideo (Honeywell Home), 1/2 in female NPT, 3.7 Cv, linear flow.</p><p>Three-way means the water always has somewhere to go. When the zone is satisfied the valve diverts flow to the bypass instead of stopping it, so the circulator never ends up pushing against a closed system — the case that makes pumps noisy and short-lived.</p><p><strong>Linear flow</strong> is the reason to pick this over a quick-opening valve. Flow follows stem position proportionally, so a control that modulates gets an usable response across the whole travel rather than most of the flow appearing in the first fraction of the stroke.</p><p>The cartridge cage design puts the working parts in a replaceable cartridge inside the bronze body. The body stays soldered or threaded into the pipe; what wears comes out.</p><p>With a VC series actuator the on/off models drive in about 6 seconds. Close-off is 60 psi, well above what a residential loop develops.</p><p><strong>The actuator is sold separately.</strong> This is the valve assembly; pair it with a VC series actuator.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VCZNB6100/U</li><li><strong>Type:</strong> Three-way VC cartridge cage valve</li><li><strong>Body pattern:</strong> Three-way A-AB-B</li><li><strong>Pipe size:</strong> 1/2 in</li><li><strong>Connection:</strong> Female NPT</li><li><strong>Flow capacity:</strong> 3.7 Cv</li><li><strong>Flow characteristic:</strong> Linear</li><li><strong>Close-off pressure:</strong> 60 psi</li><li><strong>Fluid temperature:</strong> 34 F to 203 F</li><li><strong>Body material:</strong> Bronze</li><li><strong>Actuator:</strong> Sold separately</li><li><strong>UPC:</strong> 085267815291</li><li><strong>Category:</strong> 3-Way Zone Valves</li></ul>"
two-way-fan-coil-valve-1-2-in-npt-3-5-cv-3-0-kvs,UPDATE,"<p>The VU52N1019 is a fan coil valve from Resideo (Honeywell Home), 1/2 in female NPT, 3.5 Cv, normally open.</p><p>A fan coil valve is what gives one terminal unit its own control. The room thermostat opens the valve, water reaches the coil, the fan does the rest — and the rooms that are satisfied stop drawing water instead of being tempered by a central mixing decision made for the whole building.</p><p><strong>Normally Open.</strong> With no power at the actuator the valve sits open. That is the fail-safe choice on heating: a dead actuator leaves the coil warm rather than letting a space freeze.</p><p><strong>VU52 is normally open and VU53 is normally closed.</strong> The two look alike and carry the same Cv; swapping one for the other inverts what the zone does when the actuator loses power. Check which one came out.</p><p><strong>The actuator is sold separately.</strong> This part number is the valve body alone. A body without an actuator does nothing, so order the pair unless you are reusing one that is already on the wall.</p><p>Flow capacity 3.5 Cv, quick opening characteristic, 20 psi close-off. Rated for chilled or hot water with up to 60% glycol.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VU52N1019/U</li><li><strong>Type:</strong> Fan coil valve</li><li><strong>Body pattern:</strong> Two-way, Straight-through</li><li><strong>Valve action:</strong> Normally Open</li><li><strong>Pipe size:</strong> 1/2 in</li><li><strong>Connection:</strong> Female NPT</li><li><strong>Flow capacity:</strong> 3.5 Cv</li><li><strong>Flow characteristic:</strong> Quick Opening</li><li><strong>Close-off pressure:</strong> 20 psi</li><li><strong>Controlled fluid:</strong> Chilled or hot water with up to 60% Glycol</li><li><strong>Body material:</strong> Brass</li><li><strong>Actuator:</strong> Sold separately</li><li><strong>UPC:</strong> 085267831352</li><li><strong>Category:</strong> Fan Coil Zone Valves</li></ul>"
