Handle,Command,Body HTML
3-4-in-union-npt-mixing-valve-lf-1070,UPDATE,"<p>The AM101C1070-UT-1LF is a lead-free thermostatic mixing valve from Resideo (Honeywell Home), 3/4 inch, NPT connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p>The <strong>1070</strong> designation marks the point-of-use range, intended for tempering at or near the fixture rather than at the heater. Confirm the listed standard against what your jurisdiction requires for the application — point-of-use and whole-house tempering are held to different listings.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM101C1070-UT-1LF</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Size:</strong> 3/4 in</li><li><strong>Connection:</strong> NPT</li><li><strong>Series:</strong> 1070 point-of-use</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267337779</li><li><strong>Shipping weight:</strong> 1.5 lb</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
3-4-in-union-npt-mixing-valve-r-heat-only,UPDATE,"<p>The AM101R-UT-1 is a thermostatic mixing valve from Resideo (Honeywell Home) for <strong>hydronic heating</strong> service, 3/4 inch, NPT connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p><strong>This is a heat-only valve.</strong> The R series is built for hydronic heating loops — radiant floor supply temperature, boiler protection, blending on a heating circuit. It is <strong>not</strong> for potable water service. Fitting a heat-only valve on domestic hot water puts a component outside its rating on the water people drink and bathe in. Check the model before ordering if the application is potable.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM101R-UT-1/U</li><li><strong>Type:</strong> Heat-only mixing valve (not for potable water)</li><li><strong>Size:</strong> 3/4 in</li><li><strong>Connection:</strong> NPT</li><li><strong>UPC:</strong> 085267825238</li><li><strong>Shipping weight:</strong> 14.0 lb</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
3-4-in-union-npt-mixing-valve-std,UPDATE,"<p>The AM101-UT-1LF is a lead-free thermostatic mixing valve from Resideo (Honeywell Home), 3/4 inch, NPT connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM101-UT-1LF/U</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Size:</strong> 3/4 in</li><li><strong>Connection:</strong> NPT</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267337922</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
3-4-in-union-pex-mixing-valve-lf-1070,UPDATE,"<p>The AM101C1070-UPEX1LF is a lead-free thermostatic mixing valve from Resideo (Honeywell Home), 3/4 inch, PEX connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p>The <strong>1070</strong> designation marks the point-of-use range, intended for tempering at or near the fixture rather than at the heater. Confirm the listed standard against what your jurisdiction requires for the application — point-of-use and whole-house tempering are held to different listings.</p><p>Union PEX ends land straight on PEX tubing.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM101C1070-UPEX1LF</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Size:</strong> 3/4 in</li><li><strong>Connection:</strong> PEX</li><li><strong>Series:</strong> 1070 point-of-use</li><li><strong>Lead free:</strong> Yes</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
3-4-in-union-propress-lf-mixing-valve-std,UPDATE,"<p>The AM101-UP-1LF is a lead-free thermostatic mixing valve from Resideo (Honeywell Home), 3/4 inch, ProPress connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p>Union ProPress ends are pressed rather than soldered, and the unions mean the valve body still comes out without touching the pipe.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM101-UP-1LF/U</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Size:</strong> 3/4 in</li><li><strong>Connection:</strong> ProPress</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267499101</li><li><strong>Shipping weight:</strong> 2.5 lb</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
3-4-in-union-propress-mixing-valve-r-heat-only,UPDATE,"<p>The AM101R-UP-1 is a thermostatic mixing valve from Resideo (Honeywell Home) for <strong>hydronic heating</strong> service, 3/4 inch, ProPress connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p><strong>This is a heat-only valve.</strong> The R series is built for hydronic heating loops — radiant floor supply temperature, boiler protection, blending on a heating circuit. It is <strong>not</strong> for potable water service. Fitting a heat-only valve on domestic hot water puts a component outside its rating on the water people drink and bathe in. Check the model before ordering if the application is potable.</p><p>Union ProPress ends are pressed rather than soldered, and the unions mean the valve body still comes out without touching the pipe.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM101R-UP-1/U</li><li><strong>Type:</strong> Heat-only mixing valve (not for potable water)</li><li><strong>Size:</strong> 3/4 in</li><li><strong>Connection:</strong> ProPress</li><li><strong>UPC:</strong> 085267529662</li><li><strong>Shipping weight:</strong> 2.5 lb</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
3-4-in-union-push-connect-mixing-valve-lf-1070,UPDATE,"<p>The AM101C1070-SB-1LF is a lead-free thermostatic mixing valve from Resideo (Honeywell Home), 3/4 inch, push-connect connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p>The <strong>1070</strong> designation marks the point-of-use range, intended for tempering at or near the fixture rather than at the heater. Confirm the listed standard against what your jurisdiction requires for the application — point-of-use and whole-house tempering are held to different listings.</p><p>Push-connect ends join by hand to copper, PEX or CPVC — no heat, no tools.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM101C1070-SB-1LF</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Size:</strong> 3/4 in</li><li><strong>Connection:</strong> push-connect</li><li><strong>Series:</strong> 1070 point-of-use</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267545389</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
3-4-in-union-sweat-mixing-valve-lf-1070,UPDATE,"<p>The AM101C1070-US-1LF is a lead-free thermostatic mixing valve from Resideo (Honeywell Home), 3/4 inch, sweat connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p>The <strong>1070</strong> designation marks the point-of-use range, intended for tempering at or near the fixture rather than at the heater. Confirm the listed standard against what your jurisdiction requires for the application — point-of-use and whole-house tempering are held to different listings.</p><p>Union sweat ends solder to copper, with the union keeping the valve serviceable afterwards.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM101C1070-US-1LF</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Size:</strong> 3/4 in</li><li><strong>Connection:</strong> sweat</li><li><strong>Series:</strong> 1070 point-of-use</li><li><strong>Lead free:</strong> Yes</li><li><strong>Shipping weight:</strong> 1.5 lb</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
3-4-in-union-sweat-mixing-valve-r-heat-only,UPDATE,"<p>The AM101R-US-1 is a thermostatic mixing valve from Resideo (Honeywell Home) for <strong>hydronic heating</strong> service, 3/4 inch, sweat connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p><strong>This is a heat-only valve.</strong> The R series is built for hydronic heating loops — radiant floor supply temperature, boiler protection, blending on a heating circuit. It is <strong>not</strong> for potable water service. Fitting a heat-only valve on domestic hot water puts a component outside its rating on the water people drink and bathe in. Check the model before ordering if the application is potable.</p><p>Union sweat ends solder to copper, with the union keeping the valve serviceable afterwards.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM101R-US-1/U</li><li><strong>Type:</strong> Heat-only mixing valve (not for potable water)</li><li><strong>Size:</strong> 3/4 in</li><li><strong>Connection:</strong> sweat</li><li><strong>Shipping weight:</strong> 2.0 lb</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
3-4-in-union-sweat-mixing-valve-std,UPDATE,"<p>The AM101-US-1LF is a lead-free thermostatic mixing valve from Resideo (Honeywell Home), 3/4 inch, sweat connection.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p>Union sweat ends solder to copper, with the union keeping the valve serviceable afterwards.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM101-US-1LF/U</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Size:</strong> 3/4 in</li><li><strong>Connection:</strong> sweat</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267337915</li><li><strong>Shipping weight:</strong> 9.6 lb</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
3-8-in-universal-undersink-mixing-valve-for-3-or-4-port-lf,UPDATE,"<p>The UMV500-LF is a lead-free thermostatic mixing valve from Resideo (Honeywell Home), 3/8 inch.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p>This valve mounts under the sink and serves three- or four-port arrangements, tempering at the fixture where the run from the heater is long enough that whole-house blending alone leaves the tap too hot or too slow.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> UMV500-LF/U</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Size:</strong> 3/8 in</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267684224</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
am-and-am-1-series-gasket-kit-for-1-2-in-3-4-in-and-1-in,UPDATE,"<p>AM and AM-1 Series Gasket Kit for 1/2 in, 3/4 in and 1 in from Resideo (Honeywell Home), part number AMU200-RP/U.</p><p>A mixing valve that has drifted off setpoint or that weeps at the union is usually rebuilt rather than replaced. The cartridge, the gaskets and the tailpieces are the parts that wear; the body outlasts them by years.</p><p>Match the kit to the valve series and size. The AM and AM-1 families share a name across sizes that do not share internals.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AMU200-RP/U</li><li><strong>Type:</strong> Mixing valve service part</li><li><strong>Size:</strong> 1/2 in</li><li><strong>Category:</strong> Mixing Valve Parts</li></ul>"
ds06-low-lead-replacement-filter-bowl-with-o-ring-for-1-1-2-in-2-in,UPDATE,"<p>DS06 Low-Lead Replacement Filter Bowl with O-Ring for 1-1/2 in & 2 in from Resideo (Honeywell Home), part number SB06T-11/2.</p><p>Service parts for a pressure reducing valve are what keep the valve in the line instead of in the bin. A bowl that has gone cloudy or a washer that has taken a set will not seal, and neither failure means the valve body is finished.</p><p>Match the part to the valve size and series before ordering — the DS06 range shares a family name across sizes that do not share parts.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> SB06T-11/2</li><li><strong>Type:</strong> Service part</li><li><strong>Size:</strong> 1-1/2 in</li><li><strong>UPC:</strong> 085267422307</li><li><strong>Category:</strong> Pressure Reducing Valve Parts</li></ul>"
rebuild-kit-for-am-standard-series-mixing-valves,UPDATE,"<p>Rebuild kit for AM Standard Series Mixing Valves from Resideo (Honeywell Home), part number AM100-002RP/U.</p><p>A mixing valve that has drifted off setpoint or that weeps at the union is usually rebuilt rather than replaced. The cartridge, the gaskets and the tailpieces are the parts that wear; the body outlasts them by years.</p><p>Match the kit to the valve series and size. The AM and AM-1 families share a name across sizes that do not share internals.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AM100-002RP/U</li><li><strong>Type:</strong> Mixing valve service part</li><li><strong>UPC:</strong> 085267824675</li><li><strong>Shipping weight:</strong> 0.2 lb</li><li><strong>Category:</strong> Mixing Valve Parts</li></ul>"
union-kit-for-1-1-2-in-ds06-and-fk06-npt-valves,UPDATE,"<p>Union kit from Resideo (Honeywell Home) for 1-1/2 inch DS06 and FK06 valves, NPT connection, part number K06U1037/U.</p><p>The union is what turns a pressure reducing valve from a plumbing job into a service item. With unions on both sides, the valve body comes out with two wrenches and the pipe stays where it is — no cutting, no re-soldering, no re-supporting the line.</p><p>Kits are specific to valve size and to connection type. A sweat kit will not serve a threaded valve, and the sizes are not interchangeable across the DS06 range.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> K06U1037/U</li><li><strong>Type:</strong> Union kit</li><li><strong>Fits:</strong> DS06 and FK06 valves</li><li><strong>Size:</strong> 1-1/2 in</li><li><strong>Connection:</strong> NPT</li><li><strong>UPC:</strong> 085267048323</li><li><strong>Shipping weight:</strong> 1.3 lb</li><li><strong>Category:</strong> Pressure Reducing Valve Parts</li></ul>"
union-kit-for-1-2-in-ds06-and-fk06-sweat-valve,UPDATE,"<p>Union kit for 1/2 in DS06 and FK06 Sweat valve from Resideo (Honeywell Home), part number K06U1093/U.</p><p>A mixing valve that has drifted off setpoint or that weeps at the union is usually rebuilt rather than replaced. The cartridge, the gaskets and the tailpieces are the parts that wear; the body outlasts them by years.</p><p>Match the kit to the valve series and size. The AM and AM-1 families share a name across sizes that do not share internals.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> K06U1093/U</li><li><strong>Type:</strong> Mixing valve service part</li><li><strong>Size:</strong> 1/2 in</li><li><strong>UPC:</strong> 085267048378</li><li><strong>Shipping weight:</strong> 0.5 lb</li><li><strong>Category:</strong> Mixing Valve Parts</li></ul>"
union-kit-for-1-in-ds06-and-fk06-npt-valves,UPDATE,"<p>Union kit from Resideo (Honeywell Home) for 1 inch DS06 and FK06 valves, NPT connection, part number K06U1085/U.</p><p>The union is what turns a pressure reducing valve from a plumbing job into a service item. With unions on both sides, the valve body comes out with two wrenches and the pipe stays where it is — no cutting, no re-soldering, no re-supporting the line.</p><p>Kits are specific to valve size and to connection type. A sweat kit will not serve a threaded valve, and the sizes are not interchangeable across the DS06 range.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> K06U1085/U</li><li><strong>Type:</strong> Union kit</li><li><strong>Fits:</strong> DS06 and FK06 valves</li><li><strong>Size:</strong> 1 in</li><li><strong>Connection:</strong> NPT</li><li><strong>UPC:</strong> 085267048361</li><li><strong>Shipping weight:</strong> 0.5 lb</li><li><strong>Category:</strong> Pressure Reducing Valve Parts</li></ul>"
union-kit-for-1-in-ds06-and-fk06-sweat-valves,UPDATE,"<p>Union kit for 1 in DS06 and FK06 Sweat Valves from Resideo (Honeywell Home), part number K06U1119/U.</p><p>A mixing valve that has drifted off setpoint or that weeps at the union is usually rebuilt rather than replaced. The cartridge, the gaskets and the tailpieces are the parts that wear; the body outlasts them by years.</p><p>Match the kit to the valve series and size. The AM and AM-1 families share a name across sizes that do not share internals.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> K06U1119/U</li><li><strong>Type:</strong> Mixing valve service part</li><li><strong>Size:</strong> 1 in</li><li><strong>UPC:</strong> 085267048392</li><li><strong>Shipping weight:</strong> 0.4 lb</li><li><strong>Category:</strong> Mixing Valve Parts</li></ul>"
union-kit-for-3-4-in-ds06-and-fk06-npt-valves,UPDATE,"<p>Union kit from Resideo (Honeywell Home) for 3/4 inch DS06 and FK06 valves, NPT connection, part number K06U1077/U.</p><p>The union is what turns a pressure reducing valve from a plumbing job into a service item. With unions on both sides, the valve body comes out with two wrenches and the pipe stays where it is — no cutting, no re-soldering, no re-supporting the line.</p><p>Kits are specific to valve size and to connection type. A sweat kit will not serve a threaded valve, and the sizes are not interchangeable across the DS06 range.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> K06U1077/U</li><li><strong>Type:</strong> Union kit</li><li><strong>Fits:</strong> DS06 and FK06 valves</li><li><strong>Size:</strong> 3/4 in</li><li><strong>Connection:</strong> NPT</li><li><strong>UPC:</strong> 085267048354</li><li><strong>Shipping weight:</strong> 0.5 lb</li><li><strong>Category:</strong> Pressure Reducing Valve Parts</li></ul>"
union-kit-for-3-4-in-ds06-and-fk06-sweat-valves,UPDATE,"<p>Union kit from Resideo (Honeywell Home) for 3/4 inch DS06 and FK06 valves, sweat connection, part number K06U1101/U.</p><p>The union is what turns a pressure reducing valve from a plumbing job into a service item. With unions on both sides, the valve body comes out with two wrenches and the pipe stays where it is — no cutting, no re-soldering, no re-supporting the line.</p><p>Kits are specific to valve size and to connection type. A sweat kit will not serve a threaded valve, and the sizes are not interchangeable across the DS06 range.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> K06U1101/U</li><li><strong>Type:</strong> Union kit</li><li><strong>Fits:</strong> DS06 and FK06 valves</li><li><strong>Size:</strong> 3/4 in</li><li><strong>Connection:</strong> sweat</li><li><strong>UPC:</strong> 085267048385</li><li><strong>Shipping weight:</strong> 0.4 lb</li><li><strong>Category:</strong> Pressure Reducing Valve Parts</li></ul>"
union-seal-washer-for-1-in,UPDATE,"<p>Union Seal Washer for 1 in from Resideo (Honeywell Home), part number 0901445.</p><p>Service parts for a pressure reducing valve are what keep the valve in the line instead of in the bin. A bowl that has gone cloudy or a washer that has taken a set will not seal, and neither failure means the valve body is finished.</p><p>Match the part to the valve size and series before ordering — the DS06 range shares a family name across sizes that do not share parts.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> 0901445</li><li><strong>Type:</strong> Service part</li><li><strong>Size:</strong> 1 in</li><li><strong>UPC:</strong> 4019837030360</li><li><strong>Category:</strong> Pressure Reducing Valve Parts</li></ul>"
water-heater-kit-directconnect-valve-tee-and-11-in-flex-connector-lf,UPDATE,"<p>Water heater tempering kit from Resideo (Honeywell Home), part number AMX302TLF/U: DirectConnect mixing valve, tee and 11 inch flex connector in one package.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AMX302TLF/U</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267388597</li><li><strong>Shipping weight:</strong> 3.55 lb</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
water-heater-kit-directconnect-valve-tee-and-8-in-flex-connector-lf,UPDATE,"<p>Water heater tempering kit from Resideo (Honeywell Home), part number AMX300TLF/U: DirectConnect mixing valve, tee and 8 inch flex connector in one package.</p><p>A mixing valve solves a problem that has no other answer: a water heater has to be kept hot enough to suppress bacterial growth in the tank, and that temperature is too hot to deliver to a tap. The valve blends stored hot water with cold on its way out, so the tank stays hot and the fixture does not.</p><p>Beyond safety, tempering buys capacity. A tank held hot and blended down delivers considerably more usable hot water than the same tank set to delivery temperature, because each gallon drawn is stretched with cold.</p><p><strong>Lead free</strong> construction, as required for potable water in the United States.</p><p>Set the outlet temperature with a thermometer at the fixture, not by the dial alone, and re-check it after the system has settled. Inlet conditions move the mix, and a valve set on a cold line reads differently once the loop is up to temperature.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> AMX300TLF/U</li><li><strong>Type:</strong> Thermostatic mixing valve</li><li><strong>Lead free:</strong> Yes</li><li><strong>UPC:</strong> 085267338059</li><li><strong>Shipping weight:</strong> 3.55 lb</li><li><strong>Category:</strong> Mixing Valves</li></ul>"
