variant_id,product_id,sku,titulo,peso_antigo_lb,peso_novo_lb
44350367924327,7715260104807,BRIZ-63025LF-PC,Brizo 63025LF-PC Artesso® Single Handle Pull-Down Kitchen Faucet Chrome,5.0,9.47
44350367957095,7715260137575,BRIZ-63025LF-SS,Brizo 63025LF-SS Artesso® Single Handle Pull-Down Kitchen Faucet Stainless,5.0,8.749
44350368809063,7715260989543,BRIZ-64025LF-SS,Brizo 64025LF-SS Artesso® SmartTouch® Pull-Down Kitchen Faucet Stainless,5.0,8.749
44350370709607,7715262103655,BRIZ-693588-BL,Brizo 693588-BL Vettis® Double Robe Hook Matte Black,1.0,0.476
44350370971751,7715262365799,BRIZ-81330-PN,Brizo 81330-PN Virage® H2OKinetic® Square Raincan Shower Head Polished Nickel,5.0,1.95
44350371430503,7715262824551,BRIZ-R35000-WS,Brizo R35000-WS Sensori® Thermostatic Shower Rough,0.9,3.65
44350371463271,7715262857319,BRIZ-R35600,Brizo R35600 Sensori® Volume Control Rough,0.9,1.568
44350371496039,7715262890087,BRIZ-R60000-UNBX,Brizo R60000-UNBX MultiChoice® Universal Tub/Shower Rough,0.9,1.455
44350371528807,7715262922855,BRIZ-R60000-UNBXHF,Brizo R60000-UNBXHF MultiChoice® Universal High Flow Shower Rough,0.9,1.35
44350371561575,7715262955623,BRIZ-R60000-UNWS,Brizo R60000-UNWS MultiChoice® Universal Tub/Shower Rough with Stops,0.9,1.555
44350371594343,7715262988391,BRIZ-R60000-UNWSHF,Brizo R60000-UNWSHF MultiChoice® Universal High Flow Shower Rough with Stops,0.9,0.86
44350371627111,7715263021159,BRIZ-R60700,Brizo R60700 3 and 6 Function Diverter Rough,0.9,1.35
44350371954791,7715263086695,BRIZ-R62707,Brizo R62707 3-Hole Roman Tub Rough,0.9,3.21
44350371987559,7715263119463,BRIZ-R64707,Brizo R64707 4-Hole Roman Tub Rough,0.9,5.35
44350372020327,7715263152231,BRIZ-R65700,Brizo R65700 Litze® Single Handle Wall Mount Lavatory Rough,0.9,1.07
44350372053095,7715263184999,BRIZ-R65800,Brizo R65800 Two-Handle Wall Mount Lavatory Rough,0.9,3.65
44350372085863,7715263217767,BRIZ-R70100,Brizo Single Handle Freestanding Tub Filler Rough R70100,0.9,7.42
44350372118631,7715263250535,BRIZ-R70100-WS,Brizo Single Handle Freestanding Tub Filler Rough R70100-WS,0.9,7.15
44350372151399,7715263283303,BRIZ-R70400,Brizo R70400 Vettis® Two-Handle Wall Mount Tub Filler Rough,0.9,3.65
44350372184167,7715263316071,BRIZ-R75000-WS,Brizo R75000-WS MultiChoice® Universal Integrated Shower Diverter Rough with Stops,0.9,3.098
44350372216935,7715263348839,BRIZ-R84100,Brizo R84100 Hydrachoice Max® Rough,0.9,1.375
44350372348007,7715263479911,BRIZ-RP49645NK,Brizo RP49645NK Essential™ Handshower Hose And Gaskets Luxe Nickel,5.0,0.815
44350372839527,7715263578215,BRIZ-RP72123,Brizo RP72123 2-Function Non-Shared Diverter Cartridge,0.52,0.47
44350372872295,7715263610983,BRIZ-RP72124,Brizo RP72124 3 Function Non-Shared Diverter Cartridge,0.52,0.37
44350372970599,7715263709287,BRIZ-RP72414PC,Brizo RP72414PC Push Button Pop-Up with Overflow Chrome,0.52,1.02
44350373789799,7715264528487,BRIZ-RP74448BL,"Brizo RP74448BL Essential™ 7"" Linear Square Wall Mount Shower Arm And Flange Matte Black",1.0,2.35
44350373888103,7715264626791,BRIZ-RP74751BL,"Brizo RP74751BL Essential™ 7"" Linear Round Wall Mount Shower Arm And Flange Matte Black",1.0,0.65
44350374051943,7715264790631,BRIZ-RP74751BN,"Brizo RP74751BN Essential™ 7"" Linear Round Wall Mount Shower Arm And Flange Brushed Nickel",1.0,0.65
44350374150247,7715264888935,BRIZ-RP74751PC,"Brizo RP74751PC Essential™ 7"" Linear Round Wall Mount Shower Arm And Flange Chrome",5.0,0.65
44350374183015,7715264921703,BRIZ-RP74751PN,"Brizo RP74751PN Essential™ 7"" Linear Round Wall Mount Shower Arm And Flange Polished Nickel",5.0,0.65
44350374772839,7715265511527,BRIZ-RP78581PC,Brizo RP78581PC Rook® Tub Spout Pull-up Diverter Chrome,0.6,3.82
44350374805607,7715265544295,BRIZ-RP79275BL,Brizo RP79275BL Odin® Soap/Lotion Dispenser Matte Black,1.0,1.5
44350374871143,7715265609831,BRIZ-RP79275SS,Brizo RP79275SS Solna® Soap/Lotion Dispenser Stainless,1.0,1.5
44350375428199,7715266166887,BRIZ-T75535-GLLHP,Brizo T75535-GLLHP Litze® TempAssure® Thermostatic Valve with 3 Function Diverter Trim Less Handles Luxe Gold,1.0,2.706
44350375460967,7715266199655,DELT-RP10612,Brizo RP10612 Extension Kit,0.52,1.24
44350379851879,7715269804135,CAIN-GASKET-600,"Cain Bolt & Gaskets GASKET-600 6"" Full Faced 1/8"" Gasket Red Rubber",0.05,0.02
44350380933223,7715270918247,CALA-HGT30,Calefactio HGT-30 4.6 Gallon Expansion Tank Hydronic Heating,9.0,8.2
44350381064295,7715271016551,CALA-HGT60,Calefactio HGT-60 8 Gallon Expansion Tank Hydronic Heating,6.0,10.0
44350381195367,7715271147623,CALE-127349AF-1G0,"Caleffi North America 127349AF 1G0 FlowCal™ PIBV Low Lead 1/2"" Sweat 1 GPM",1.8,0.8
44350381555815,7715271508071,CALE-501502A,"Caleffi North America 501502A MAXCAL® Automatic air vent 3/4"" NPT Female",0.2,6.5
44350381785191,7715271737447,CALE-502343A,"Caleffi North America 502343A VALCAL® Automatic air vent 1/2"" NPT Male, w/ Check Valve & Hygroscopic Cap",0.2,0.53
44350382375015,7715272327271,CALE-535361HA,"Caleffi North America 535361HA PressCal™ PRV ASSE 1003, Female 1"" NPT w/ Pressure Gauge",2.4,3.1
44350382407783,7715272360039,CALE-535371HA,"Caleffi North America 535371HA PressCal™ PRV ASSE 1003, Female 1 1/4"" NPT w/ Pressure Gauge",2.4,5.8
44350382473319,7715272425575,CALE-535661HA,"Caleffi North America 535661HA PressCal™ PRV ASSE 1003, 1"" Press w/ Pressure Gauge",2.4,3.1
44350382604391,7715272556647,CALE-546197A,"Caleffi North America 546197A DISCAL DIRTMAG™ Air & Dirt Separator w/ Magnet 1 1/4"" Sweat",2.19,8.5
44350382669927,7715272622183,CALE-548066A,"Caleffi North America 548066A Hydro Separator 1"" Press Union",5.5,15.0
44350382735463,7715272687719,CALE-548067A,"Caleffi North America 548067A Hydro Separator 1-1/4"" Press Union",5.5,19.0
44350382800999,7715272753255,CALE-548096A,"Caleffi North America 548096A Hydroseparator 1"" Sweat Union",5.5,12.5
44350382866535,7715272818791,CALE-548097A,"Caleffi North America 548097A Hydroseparator 1 1/4"" Sweat Union",5.5,16.5
44350383095911,7715273048167,CALE-553542A,"Caleffi North America 553542A Auto fill Boiler Feed Valve1/2""NPT Inlet",3.5,1.74
44350383226983,7715273179239,CALE-553642A,"Caleffi North America 553642A AutoFill™ 1/2"" NPT Inlet X 1/2"" NPT Outlet w/ Pressure Gauge",3.5,1.8
44350383358055,7715273277543,CALE-553649A,"Caleffi North America 553649A AutoFill™ 1/2""Sweat Inlet X 1/2"" NPT outlet w/ Pressure Gauge",3.5,1.8
44350383423591,7715273343079,CALE-573009A,"Caleffi North America 573009A COMBO AutoFill™ 1/2"" Sweat Inlet X 1/2"" NPT Outlet ASSE 1012",3.5,3.34
44350383489127,7715273408615,CALE-573409A,"Caleffi North America 573409A Backflow Preventer 1/2"" Sweat ASSE 1012",11.1,1.675
44350383554663,7715273474151,CALE-626600A,"Caleffi North America 626600A Flow Switch 1"" M NPT UL Listed",2.19,2.3
44350383816807,7715273736295,CALE-Z55,"Caleffi North America Z-One™ 2-Way valve body,Normally Closed Actuator terminal blockw/ Switch,24V,3/4"",Sweat,7.5Cv,20 PSI ∆P",2.25,2.2
44350383882343,7715273801831,CALE-Z55P,"Caleffi North America Z55P Z-One™ 2-Way,NC TERMINAL Block, w/ MS,24V,3/4"",Union Press,7.5Cv",2.25,0.5
44350383915111,7715273834599,CALE-Z56,"Caleffi North America Z-One™ 2-Way valve body,Normally Closed Actuator terminal blockw/ Switch,24V,1"",Sweat,7.5Cv,20 PSI ∆P",2.25,2.3
44350391287911,7715280027751,CTRO-IACE50,Centrotherm Centrocerin Lubricant 50ml,2.19,0.15
44350391320679,7715280060519,CTRO-IACGE03,"Centrotherm 3"" Chimney / B-Vent Cap Gasket",2.19,0.05
44350391353447,7715280093287,CTRO-IANS02,Centrotherm 2'' Connector Ring,2.19,0.05
44350391386215,7715280126055,CTRO-IANS03,Centrotherm 3'' Connector Ring,2.19,0.05
44350391418983,7715280158823,CTRO-IANS04,Centrotherm 4'' Connector Ring,2.19,0.1
44350391451751,7715280191591,CTRO-IANS06,"Centrotherm 6"" Connector Ring",2.19,0.22
44350391582823,7715280322663,CTRO-IASJBVS,Centrotherm Short John Ball Valve Siphon,2.19,0.45
44350391615591,7715280355431,CTRO-IASPP02,Centrotherm 2'' Bird Screen PPs-UV Black,2.19,0.025
44350391648359,7715280388199,CTRO-IASPP03,"Centrotherm 3"" Bird Screen PPs-UV Black",2.19,0.02
44350391779431,7715280519271,CTRO-ICTC0335,Centrotherm 3'' Twin Pipe to 3''/5'' Concentric Adpt,2.19,1.6
44350392041575,7715280781415,CTRO-IFEP03,Centrotherm 3'' Flex End Pipe PPs-UV Black,2.19,0.25
44350393090151,7715281829991,CTRO-ISAAL0202,"Centrotherm 2"" Appliance Adaptor PVC to PPs Long",2.19,0.1
44350393122919,7715281862759,CTRO-ISAAL0303,"Centrotherm 3"" Appliance Adaptor PVC to PPs Long",2.19,0.25
44350393188455,7715281928295,CTRO-ISAGL0202,"Centrotherm 2"" Appliance Adaptor PVC to PPs w/Gasket",2.19,0.1
44350393221223,7715281961063,CTRO-ISAGL0303,"Centrotherm 3"" Appliance Adaptor PVC to PPs w/Gasket",2.19,0.25
44350393319527,7715282059367,CTRO-ISBS0387,"Centrotherm 3"" Base Support",2.19,1.75
44350393483367,7715282223207,CTRO-ISEI0203,Centrotherm 2'' to 3'' Eccentric Increaser,2.19,0.2
44350393548903,7715282288743,CTRO-ISEL0345,"Centrotherm 3"" - 45 Degree Elbow PolyPro SW",2.19,0.25
44350393647207,7715282387047,CTRO-ISEL0645,"Centrotherm 6"" - 45 Degree Elbow PolyPro SW",2.19,1.05
44350394007655,7715282747495,CTRO-ISEL0687,"Centrotherm 6"" - 87 Degree Elbow PolyPro SW",2.19,1.35
44350394105959,7715282845799,CTRO-ISELL0245,"Centrotherm 2"" - 45 Degree Elbow Long Radius PolyPro SW",2.19,2.25
44350394171495,7715282911335,CTRO-ISELL0245UV,"Centrotherm 2"" - 45 Degree Elbow Long Radius PolyPro UV Black",2.19,0.15
44350394204263,7715282944103,CTRO-ISELL0287,"Centrotherm 2"" - 87 Degree Elbow Long Radius PolyPro SW",2.19,0.2
44350394237031,7715282976871,CTRO-ISELL0387,"Centrotherm 3"" - 87 Degree Elbow Long Radius PolyPro SW",2.19,0.35
44350394368103,7715283107943,CTRO-ISELS0387,"Centrotherm 3"" - 87 Degree Elbow Short Radius PolyPro SW",2.19,0.3
44350394466407,7715283206247,CTRO-ISEP02,"Centrotherm 2"" x 20"" End Pipe PPs-UV Black",2.19,0.35
44350394499175,7715283239015,CTRO-ISEP03,"Centrotherm 3"" x 20"" End Pipe PPs-UV Black",2.19,0.5
44350394564711,7715283304551,CTRO-ISGE02,"Centrotherm 2"" Single Wall EPDM Gasket",2.19,0.5
44350394597479,7715283337319,CTRO-ISGE03,"Centrotherm 3"" Single Wall EPDM Gasket",2.19,0.75
44350394630247,7715283370087,CTRO-ISHDT03,"Centrotherm 3"" Horizontal Drain Tee",2.19,0.35
44350394663015,7715283402855,CTRO-ISIA0203,Centrotherm 2'' to 3'' Increaser,2.19,0.2
44350394695783,7715283435623,CTRO-ISIA0304,"Centrotherm 3"" to 4"" Increaser",2.19,0.3
44350394728551,7715283468391,CTRO-ISLPT0202,"Centrotherm 2"" Low Profile Wall Termination",2.19,1.95
44350394761319,7715283501159,CTRO-ISLPT0303,"Centrotherm 3"" Low Profile Wall Termination",2.19,1.95
44350394925159,7715283664999,CTRO-ISRD0302,"Centrotherm 3"" x 2"" Reducer",2.19,0.2
44350395056231,7715283796071,CTRO-ISVL022,"Centrotherm 2"" x 24"" - PolyPro Single Wall Vent Pipe",2.19,0.45
44350395088999,7715283828839,CTRO-ISVL022UV,"Centrotherm 2"" x 24"" - PolyPro Single Wall UV (Black) Vent Pipe",2.19,0.5
44350395121767,7715283861607,CTRO-ISVL023,"Centrotherm 2"" x 36"" - PolyPro Single Wall Vent Pipe",2.19,0.7
44350395154535,7715283894375,CTRO-ISVL026,"Centrotherm 2"" x 72"" - PolyPro Single Wall Vent Pipe",2.19,1.3
44350395187303,7715283927143,CTRO-ISVL031,"Centrotherm 3"" x 12"" - PolyPro Single Wall Vent Pipe",2.19,0.45
44350395220071,7715283959911,CTRO-ISVL032,"Centrotherm 3"" x 24"" - PolyPro Single Wall Vent Pipe",2.19,0.8
44350395252839,7715283992679,CTRO-ISVL032UV,"Centrotherm 3"" x 24"" - PolyPro Single Wall UV (Black) Vent Pipe",2.19,0.9
44350395351143,7715284090983,CTRO-ISVL061,"Centrotherm 6"" x 12"" - PolyPro Single Wall Vent Pipe",2.19,1.85
44350395383911,7715284123751,CTRO-ISVL062,"Centrotherm 6"" x 24"" - PolyPro Single Wall Vent Pipe",2.19,3.2
44350395416679,7715284156519,CTRO-ISVL063,"Centrotherm 6"" x 36"" - PolyPro Single Wall Vent Pipe",2.19,4.5
44350395449447,7715284189287,CTRO-ISVL066,"Centrotherm 6"" x 72"" - PolyPro Single Wall Vent Pipe",2.19,8.5
44350395514983,7715284254823,CTRO-ISVL082,"Centrotherm 8"" x 24"" - PolyPro Single Wall Vent Pipe",2.19,3.45
44350425366631,7715304439911,CPVC-050-45EL-V,"Charlotte Pipe CTS-02309-0600 1/2"" - CPVC Elbow - 45° - Slip x Slip",0.05,0.04
44350425432167,7715304505447,CPVC-050-CAP-V,"Charlotte Pipe CTS-02116-0600 1/2"" - CPVC Cap - Slip",0.05,0.02
44350425464935,7715304538215,CPVC-050-CPL-V,"Charlotte Pipe CTS-02100-0600 1/2"" - CPVC Coupling - Slip x Slip",0.05,0.03
44350425563239,7715304636519,CPVC-050-DE90-V,"Charlotte Pipe 1/2"" - CPVC Elbow - 90° (Drop Ear) - Slip x FIP CTS-02300D-0600",0.05,0.04
44350425628775,7715304702055,CPVC-050-MA-V,"Charlotte Pipe CTS-02109-0600 1/2"" - CPVC Adapter (Male) - Slip xMIP",0.05,0.03
44350425694311,7715304767591,CPVC-050-ST90-V,"Charlotte Pipe CTS-02304-0600 1/2"" - CPVC Elbow - 90° (Street) - Slip x FTG",0.05,0.04
44350425759847,7715304833127,CPVC-050-UNI,"Charlotte Pipe 1/2"" CPVC Union without O-Ring",0.12,0.115
44350425858151,7715304931431,CPVC-075-CAP-V,"Charlotte Pipe CTS-02116-0800 3/4"" - CPVC Cap - Slip",0.05,0.04
44350425956455,7715305029735,CPVC-075-MA-V,"Charlotte Pipe CTS-02109-0800 3/4"" - CPVC Adapter (Male) - Slip xMIP",0.05,0.04
44350426087527,7715305160807,CPVC-075-UNI-V,"Charlotte Pipe 3/4"" CPVC Union without O-Ring",0.17,0.174
44350426120295,7715305193575,CPVC-075.050-90EL-V,"Charlotte Pipe CTS-02300-1800 3/4"" x 1/2"" - CPVC Elbow - 90° - Slip x Slip",0.05,0.037
44350426153063,7715305226343,CPVC-075.050-BSH-V,"Charlotte Pipe CTS-02107-0600 3/4"" x 1/2"" - CPVC Bushing - Slip x Slip",0.05,0.02
44350426185831,7715305259111,CPVC-075.050-CPL-V,"Charlotte Pipe CTS-02100-1800 3/4"" x 1/2"" - CPVC Coupling - Slip x Slip",0.05,0.026
44350430609511,7715306995815,CPVC-100.050-BSH-V,"Charlotte Pipe CTS-02107-0800 1"" x 1/2"" - CPVC Bushing - Slip x Slip",0.05,0.035
44350430937191,7715307225191,CPVC-100.075-BSH-V,"Charlotte Pipe CTS-02107-1000 1"" x 3/4"" - CPVC Bushing - Slip x Slip",0.05,0.029
44350430969959,7715307257959,CPVC-100.075-CPL-V,"Charlotte Pipe CTS-02100-2000 1"" x 3/4"" - CPVC Coupling - Slip x Slip",0.05,0.044
44350431068263,7715307323495,CPVC-100.075-TEE-V,"Charlotte Pipe CTS-02400-2400 1"" x 3/4"" - CPVC Tee - Slip x Slip x Slip",0.09,0.088
44350433591399,7715308503143,CPVC-125.050-BSH-V,"Charlotte Pipe CTS-02107-1200 1-1/4"" x 1/2"" - CPVC Bushing - Slip x Slip",0.08,0.082
44350433656935,7715308568679,CPVC-125.075-BSH-V,"Charlotte Pipe CTS-02107-1400 1-1/4"" x 3/4"" - CPVC Bushing - Slip x Slip",0.07,0.066
44350433722471,7715308634215,CPVC-125.100-BSH-V,"Charlotte Pipe CTS-02107-1600 1-1/4"" x 1"" - CPVC Bushing - Slip x Slip",0.05,0.049
44350434050151,7715308961895,CPVC-150.050-BSH-V,"Charlotte Pipe CTS-02107-1800 1-1/2"" x 1/2"" - CPVC Bushing - Slip x Slip",0.08,0.082
44350434082919,7715308994663,CPVC-150.075-BSH-V,"Charlotte Pipe CTS-02107-2000 1-1/2"" x 3/4"" - CPVC Bushing - Slip x Slip",0.1,0.097
44350434148455,7715309060199,CPVC-150.100-BSH-V,"Charlotte Pipe CTS-02107-2200 1-1/2"" x 1"" - CPVC Bushing - Slip x Slip",0.1,0.095
44350434213991,7715309125735,CPVC-150.125-BSH-V,"Charlotte Pipe CTS-02107-2400 1-1/2"" x 1-1/4"" - CPVC Bushing - Slip x Slip",0.06,0.064
44350434443367,7715309355111,CPVC-200-TRANS,"Charlotte Pipe CTS-02107I-1600 2"" - CPVC Bushing (Transition) - Slip x FIP",0.1,0.097
44350437490791,7715311911015,PDWV-150125FTA-P,"Charlotte Pipe PVC-00104W-0600 1-1/2"" x 1-1/4"" PVC DWV Female Trap Adapter with Plastic Nut - H x Tubular Slip",0.12,0.115
44350437523559,7715311943783,PDWV-150125MTA-P,"Charlotte Pipe PVC-00103W-0600 1-1/2"" x 1-1/4"" PVC DWV Male Trap Adapter with Plastic Nut - Spigot x Tubular Slip",0.1,0.105
44350437884007,7715312304231,PDWV-150FTGFA,"Charlotte Pipe PVC-00105-0600 1-1/2"" PVC DWV Fitting Female Adapter (Cleanout Adapter less Plug) - Spigot x FPT",0.1,0.098
44350438146151,7715312566375,PDWV-150PLG-P,"Charlotte Pipe PVC-00106-0600 1-1/2"" PVC DWV Cleanout Plug - MPT",0.06,0.062
44350438309991,7715312730215,PDWV-150ST45-P,"Charlotte Pipe PVC-00323-0800 1-1/2"" PVC DWV 45° Street Elbow - H x Spigot",0.17,0.174
44350438670439,7715313090663,PDWV-200150CPL-P,"Charlotte Pipe PVC-00102-0600 2"" x 1-1/2"" PVC DWV Reducing Coupling - H x H",0.14,0.135
44350438867047,7715313287271,PDWV-200150FLB-P,"Charlotte Pipe PVC-00107-1000 2"" x 1 1/2"" PVC DWV Flush Bushing - Spigot x H",0.09,0.094
44350439489639,7715313909863,PDWV-20022EL-P,"Charlotte Pipe PVC-00324-0800 2"" PVC DWV 22-1/2° Elbow - H x H",0.2,0.195
44350439817319,7715314237543,PDWV-200CO-P,"Charlotte Pipe PVC-00105X-0800 2"" PVC DWV Cleanout Adapter with Plug - Spigot x FPT",0.21,0.215
44350440833127,7715315253351,PDWV-200FA-P,"Charlotte Pipe PVC-00101-1000 2"" PVC DWV Female Adapter - H x FPT",0.14,0.135
44350441029735,7715315449959,PDWV-200MA-P,"Charlotte Pipe PVC-00109-1200 2"" PVC DWV Male Adapter - H x MPT",0.12,0.117
44350441062503,7715315482727,PDWV-200PLG-P,"Charlotte Pipe PVC-00106-0800 2"" PVC DWV Cleanout Plug - MPT",0.08,0.083
44350441160807,7715315581031,PDWV-200RPC,"Charlotte Pipe PVC-00130-0800 2"" PVC DWV Repair Coupling - H x H",0.12,0.115
44350458691687,7715323576423,PVCF-050-45EL-P,"Charlotte Pipe PVC-02309-0600 1/2"" PVC SCH40 45° Elbow - Socket x Socket",0.05,0.053
44350459904103,7715324788839,PVCF-050-CAP-P,"Charlotte Pipe PVC-02116-0600 1/2"" PVC SCH40 Cap - Socket",0.05,0.031
44350459936871,7715324821607,PVCF-050-CPL-P,"Charlotte Pipe PVC-02100-0600 1/2"" PVC SCH40 Coupling - Socket x Socket",0.05,0.032
44350460002407,7715324887143,PVCF-050-CRS-P,"Charlotte Pipe PVC-02410-0500 1/2"" PVC SCH40 Cross - All Socket",0.1,0.103
44350460035175,7715324919911,PVCF-050-FA-P,"Charlotte Pipe PVC-02101-0600 1/2"" PVC SCH40 Female Adapter - Socket x FPT",0.05,0.039
44350460395623,7715325280359,PVCF-050-MA-P,"Charlotte Pipe PVC-02109-0600 1/2"" PVC SCH40 Male Adapter - Socket x MPT",0.05,0.025
44350460461159,7715325345895,PVCF-050-PLG-P,"Charlotte Pipe PVC-02118-0800 1/2"" PVC SCH40 Plug - Spigot",0.05,0.025
44350460624999,7715325509735,PVCF-050-ST90-P,"Charlotte Pipe PVC-02304-0500 1/2"" PVC SCH40 90° Street Elbow - Socket x Spigot",0.06,0.064
44350460756071,7715325640807,PVCF-050-TCAP-P,"Charlotte Pipe PVC-02117-0800 1/2"" PVC SCH40 Cap - FPT",0.05,0.041
44350461083751,7715325968487,PVCF-075-90EL-P,"Charlotte Pipe PVC-02300-0800 3/4"" PVC SCH40 90° Elbow - Socket x Socket",0.08,0.083
44350461149287,7715326034023,PVCF-075-90FA-P,"Charlotte Pipe PVC-02301-0800 3/4"" PVC SCH40 90° Elbow - Socket x FPT",0.09,0.095
44350461182055,7715326066791,PVCF-075-90MA-P,"Charlotte Pipe PVC-02306-0800 3/4"" PVC SCH40 90° Elbow - Socket x MPT",0.09,0.085
44350461214823,7715326099559,PVCF-075-CAP-P,"Charlotte Pipe PVC-02116-0800 3/4"" PVC SCH40 Cap - Socket",0.05,0.044
44350461247591,7715326132327,PVCF-075-CPL-P,"Charlotte Pipe PVC-02100-0800 3/4"" PVC SCH40 Coupling - Socket x Socket",0.05,0.049
44350461313127,7715326197863,PVCF-075-FA-P,"Charlotte Pipe PVC-02101-0800 3/4"" PVC SCH40 Female Adapter - Socket x FPT",0.06,0.057
44350461378663,7715326263399,PVCF-075-MA-P,"Charlotte Pipe PVC-02109-0800 3/4"" PVC SCH40 Male Adapter - Socket x MPT",0.05,0.052
44350461542503,7715326328935,PVCF-075-PLG-P,"Charlotte Pipe PVC-02118-1000 3/4"" PVC SCH40 Plug - Spigot",0.05,0.039
