Handle,Command,Body HTML
electric-heat-thermostat-hiperf-premier-white-baseboard,UPDATE,"<p>The T4398A1021 is a non-programmable thermostat from Resideo (Honeywell Home).</p><p>A non-programmable thermostat holds one setpoint until someone changes it. That is the whole design, and it is the right design more often than the market admits: in a shop, a rental, a spare room or anywhere occupancy has no schedule, a programmable stat gets overridden permanently within a week and then behaves like this one with extra steps.</p><p>This is a <strong>line-voltage</strong> thermostat for electric resistance heat. It carries the heater current itself rather than switching a 24 V control circuit, and it is not interchangeable with a low-voltage stat.</p><p><strong>Where it hangs decides what it reads.</strong> A thermostat measures the air touching it and nothing else, so an interior wall about five feet up, out of direct sun, away from supply registers and doorway drafts, and clear of the back of a wall carrying hot water or flue pipe. Most complaints that a stat is “off by three degrees” are placement, not calibration — the stat is reading the truth about a spot nobody lives in.</p><p>Confirm the system type before ordering — low voltage, line voltage and millivolt thermostats look similar and are not interchangeable.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> T4398A1021/U</li><li><strong>Type:</strong> Non-programmable thermostat</li><li><strong>System:</strong> Line voltage</li><li><strong>Shipping weight:</strong> 0.5 lb</li><li><strong>Category:</strong> Thermostats</li></ul>"
white-heat-only-dpst-switching-thermostat-120-277-vac,UPDATE,"<p>The T4398B1029 is a non-programmable thermostat from Resideo (Honeywell Home), heat-only.</p><p>A non-programmable thermostat holds one setpoint until someone changes it. That is the whole design, and it is the right design more often than the market admits: in a shop, a rental, a spare room or anywhere occupancy has no schedule, a programmable stat gets overridden permanently within a week and then behaves like this one with extra steps.</p><p>This is a <strong>line-voltage</strong> thermostat for electric resistance heat. It carries the heater current itself rather than switching a 24 V control circuit, and it is not interchangeable with a low-voltage stat.</p><p><strong>Where it hangs decides what it reads.</strong> A thermostat measures the air touching it and nothing else, so an interior wall about five feet up, out of direct sun, away from supply registers and doorway drafts, and clear of the back of a wall carrying hot water or flue pipe. Most complaints that a stat is “off by three degrees” are placement, not calibration — the stat is reading the truth about a spot nobody lives in.</p><p>Confirm the system type before ordering — low voltage, line voltage and millivolt thermostats look similar and are not interchangeable.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> T4398B1029/U</li><li><strong>Type:</strong> Non-programmable thermostat</li><li><strong>Stages:</strong> Heat-only</li><li><strong>System:</strong> Line voltage</li><li><strong>UPC:</strong> 085267088459</li><li><strong>Category:</strong> Thermostats</li></ul>"
1-heat-1-cool-horizontal-thermostat-45-to-95-f,UPDATE,"<p>The T8034N1007 is a non-programmable thermostat from Resideo (Honeywell Home), 1 heat / 1 cool, 45–95 °F range.</p><p>A non-programmable thermostat holds one setpoint until someone changes it. That is the whole design, and it is the right design more often than the market admits: in a shop, a rental, a spare room or anywhere occupancy has no schedule, a programmable stat gets overridden permanently within a week and then behaves like this one with extra steps.</p><p><strong>Where it hangs decides what it reads.</strong> A thermostat measures the air touching it and nothing else, so an interior wall about five feet up, out of direct sun, away from supply registers and doorway drafts, and clear of the back of a wall carrying hot water or flue pipe. Most complaints that a stat is “off by three degrees” are placement, not calibration — the stat is reading the truth about a spot nobody lives in.</p><p>These are also the straightforward answer to the C-wire problem. A smart thermostat needs a common wire to power itself continuously, and in an older house that wire is often not in the bundle — which turns a thermostat swap into a wire pull. A non-programmable stat does not draw a continuous 24 V supply for itself, so the wires already on the wall are usually the wires it needs.</p><p>If the stat has an adjustable heat anticipator, set it to the current stamped on the primary control rather than leaving it where it arrived. Too low and the burner shuts off early and the room never reaches setpoint; too high and it overshoots and then coasts cold. It is the one adjustment on a stat like this that changes comfort, and the one most often skipped.</p><p>Confirm the system type before ordering — low voltage, line voltage and millivolt thermostats look similar and are not interchangeable.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> T8034N1007/U</li><li><strong>Type:</strong> Non-programmable thermostat</li><li><strong>Stages:</strong> 1 heat / 1 cool</li><li><strong>Temperature range:</strong> 45–95 °F</li><li><strong>UPC:</strong> 085267271295</li><li><strong>Category:</strong> Thermostats</li></ul>"
heat-only-thermostat-with-positive-off-switch-position,UPDATE,"<p>The T812A1002 is a non-programmable thermostat from Resideo (Honeywell Home), heat-only.</p><p>A non-programmable thermostat holds one setpoint until someone changes it. That is the whole design, and it is the right design more often than the market admits: in a shop, a rental, a spare room or anywhere occupancy has no schedule, a programmable stat gets overridden permanently within a week and then behaves like this one with extra steps.</p><p>Heat-only means there is no cooling changeover and no fan switch to get into the wrong position. On a boiler or a furnace with no air conditioning, that is one less thing for a tenant to set wrong.</p><p><strong>Where it hangs decides what it reads.</strong> A thermostat measures the air touching it and nothing else, so an interior wall about five feet up, out of direct sun, away from supply registers and doorway drafts, and clear of the back of a wall carrying hot water or flue pipe. Most complaints that a stat is “off by three degrees” are placement, not calibration — the stat is reading the truth about a spot nobody lives in.</p><p>These are also the straightforward answer to the C-wire problem. A smart thermostat needs a common wire to power itself continuously, and in an older house that wire is often not in the bundle — which turns a thermostat swap into a wire pull. A non-programmable stat does not draw a continuous 24 V supply for itself, so the wires already on the wall are usually the wires it needs.</p><p>If the stat has an adjustable heat anticipator, set it to the current stamped on the primary control rather than leaving it where it arrived. Too low and the burner shuts off early and the room never reaches setpoint; too high and it overshoots and then coasts cold. It is the one adjustment on a stat like this that changes comfort, and the one most often skipped.</p><p>Confirm the system type before ordering — low voltage, line voltage and millivolt thermostats look similar and are not interchangeable.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> T812A1002/U</li><li><strong>Type:</strong> Non-programmable thermostat</li><li><strong>Stages:</strong> Heat-only</li><li><strong>UPC:</strong> 085267233736</li><li><strong>Category:</strong> Thermostats</li></ul>"
heat-only-thermostat,UPDATE,"<p>The T812A1010 is a non-programmable thermostat from Resideo (Honeywell Home), heat-only.</p><p>A non-programmable thermostat holds one setpoint until someone changes it. That is the whole design, and it is the right design more often than the market admits: in a shop, a rental, a spare room or anywhere occupancy has no schedule, a programmable stat gets overridden permanently within a week and then behaves like this one with extra steps.</p><p>Heat-only means there is no cooling changeover and no fan switch to get into the wrong position. On a boiler or a furnace with no air conditioning, that is one less thing for a tenant to set wrong.</p><p><strong>Where it hangs decides what it reads.</strong> A thermostat measures the air touching it and nothing else, so an interior wall about five feet up, out of direct sun, away from supply registers and doorway drafts, and clear of the back of a wall carrying hot water or flue pipe. Most complaints that a stat is “off by three degrees” are placement, not calibration — the stat is reading the truth about a spot nobody lives in.</p><p>These are also the straightforward answer to the C-wire problem. A smart thermostat needs a common wire to power itself continuously, and in an older house that wire is often not in the bundle — which turns a thermostat swap into a wire pull. A non-programmable stat does not draw a continuous 24 V supply for itself, so the wires already on the wall are usually the wires it needs.</p><p>If the stat has an adjustable heat anticipator, set it to the current stamped on the primary control rather than leaving it where it arrived. Too low and the burner shuts off early and the room never reaches setpoint; too high and it overshoots and then coasts cold. It is the one adjustment on a stat like this that changes comfort, and the one most often skipped.</p><p>Confirm the system type before ordering — low voltage, line voltage and millivolt thermostats look similar and are not interchangeable.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> T812A1010/U</li><li><strong>Type:</strong> Non-programmable thermostat</li><li><strong>Stages:</strong> Heat-only</li><li><strong>UPC:</strong> 085267233743</li><li><strong>Shipping weight:</strong> 0.3 lb</li><li><strong>Category:</strong> Thermostats</li></ul>"
1-heat-1-cool-stage-thermostat-for-24-vac-heating-and-cooling,UPDATE,"<p>The T812C1000 is a non-programmable thermostat from Resideo (Honeywell Home), 1 heat / 1 cool.</p><p>A non-programmable thermostat holds one setpoint until someone changes it. That is the whole design, and it is the right design more often than the market admits: in a shop, a rental, a spare room or anywhere occupancy has no schedule, a programmable stat gets overridden permanently within a week and then behaves like this one with extra steps.</p><p><strong>Where it hangs decides what it reads.</strong> A thermostat measures the air touching it and nothing else, so an interior wall about five feet up, out of direct sun, away from supply registers and doorway drafts, and clear of the back of a wall carrying hot water or flue pipe. Most complaints that a stat is “off by three degrees” are placement, not calibration — the stat is reading the truth about a spot nobody lives in.</p><p>These are also the straightforward answer to the C-wire problem. A smart thermostat needs a common wire to power itself continuously, and in an older house that wire is often not in the bundle — which turns a thermostat swap into a wire pull. A non-programmable stat does not draw a continuous 24 V supply for itself, so the wires already on the wall are usually the wires it needs.</p><p>If the stat has an adjustable heat anticipator, set it to the current stamped on the primary control rather than leaving it where it arrived. Too low and the burner shuts off early and the room never reaches setpoint; too high and it overshoots and then coasts cold. It is the one adjustment on a stat like this that changes comfort, and the one most often skipped.</p><p>Confirm the system type before ordering — low voltage, line voltage and millivolt thermostats look similar and are not interchangeable.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> T812C1000/U</li><li><strong>Type:</strong> Non-programmable thermostat</li><li><strong>Stages:</strong> 1 heat / 1 cool</li><li><strong>UPC:</strong> 085267233767</li><li><strong>Category:</strong> Thermostats</li></ul>"
heat-only-thermostat-45-95-f,UPDATE,"<p>The T822K1000 is a non-programmable thermostat from Resideo (Honeywell Home), heat-only, 45–95 °F range.</p><p>A non-programmable thermostat holds one setpoint until someone changes it. That is the whole design, and it is the right design more often than the market admits: in a shop, a rental, a spare room or anywhere occupancy has no schedule, a programmable stat gets overridden permanently within a week and then behaves like this one with extra steps.</p><p>Heat-only means there is no cooling changeover and no fan switch to get into the wrong position. On a boiler or a furnace with no air conditioning, that is one less thing for a tenant to set wrong.</p><p><strong>Where it hangs decides what it reads.</strong> A thermostat measures the air touching it and nothing else, so an interior wall about five feet up, out of direct sun, away from supply registers and doorway drafts, and clear of the back of a wall carrying hot water or flue pipe. Most complaints that a stat is “off by three degrees” are placement, not calibration — the stat is reading the truth about a spot nobody lives in.</p><p>These are also the straightforward answer to the C-wire problem. A smart thermostat needs a common wire to power itself continuously, and in an older house that wire is often not in the bundle — which turns a thermostat swap into a wire pull. A non-programmable stat does not draw a continuous 24 V supply for itself, so the wires already on the wall are usually the wires it needs.</p><p>If the stat has an adjustable heat anticipator, set it to the current stamped on the primary control rather than leaving it where it arrived. Too low and the burner shuts off early and the room never reaches setpoint; too high and it overshoots and then coasts cold. It is the one adjustment on a stat like this that changes comfort, and the one most often skipped.</p><p>Confirm the system type before ordering — low voltage, line voltage and millivolt thermostats look similar and are not interchangeable.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> T822K1000/U</li><li><strong>Type:</strong> Non-programmable thermostat</li><li><strong>Stages:</strong> Heat-only</li><li><strong>Temperature range:</strong> 45–95 °F</li><li><strong>UPC:</strong> 085267271318</li><li><strong>Category:</strong> Thermostats</li></ul>"
heat-only-thermostat-45-95-f-dual-scale-fahrenheit-and-celsius,UPDATE,"<p>The T822L1000 is a non-programmable thermostat from Resideo (Honeywell Home), heat-only, 45–95 °F range.</p><p>A non-programmable thermostat holds one setpoint until someone changes it. That is the whole design, and it is the right design more often than the market admits: in a shop, a rental, a spare room or anywhere occupancy has no schedule, a programmable stat gets overridden permanently within a week and then behaves like this one with extra steps.</p><p>Heat-only means there is no cooling changeover and no fan switch to get into the wrong position. On a boiler or a furnace with no air conditioning, that is one less thing for a tenant to set wrong.</p><p>The dial is marked in both <strong>Fahrenheit and Celsius</strong>.</p><p><strong>Where it hangs decides what it reads.</strong> A thermostat measures the air touching it and nothing else, so an interior wall about five feet up, out of direct sun, away from supply registers and doorway drafts, and clear of the back of a wall carrying hot water or flue pipe. Most complaints that a stat is “off by three degrees” are placement, not calibration — the stat is reading the truth about a spot nobody lives in.</p><p>These are also the straightforward answer to the C-wire problem. A smart thermostat needs a common wire to power itself continuously, and in an older house that wire is often not in the bundle — which turns a thermostat swap into a wire pull. A non-programmable stat does not draw a continuous 24 V supply for itself, so the wires already on the wall are usually the wires it needs.</p><p>If the stat has an adjustable heat anticipator, set it to the current stamped on the primary control rather than leaving it where it arrived. Too low and the burner shuts off early and the room never reaches setpoint; too high and it overshoots and then coasts cold. It is the one adjustment on a stat like this that changes comfort, and the one most often skipped.</p><p>Confirm the system type before ordering — low voltage, line voltage and millivolt thermostats look similar and are not interchangeable.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> T822L1000/U</li><li><strong>Type:</strong> Non-programmable thermostat</li><li><strong>Stages:</strong> Heat-only</li><li><strong>Temperature range:</strong> 45–95 °F</li><li><strong>Scale:</strong> Fahrenheit and Celsius</li><li><strong>UPC:</strong> 085267313018</li><li><strong>Category:</strong> Thermostats</li></ul>"
heat-only-thermostat-50-90-f-for-vdc-and-millvoltage-systems,UPDATE,"<p>The T827K1009 is a non-programmable thermostat from Resideo (Honeywell Home), heat-only, 50–90 °F range.</p><p>A non-programmable thermostat holds one setpoint until someone changes it. That is the whole design, and it is the right design more often than the market admits: in a shop, a rental, a spare room or anywhere occupancy has no schedule, a programmable stat gets overridden permanently within a week and then behaves like this one with extra steps.</p><p><strong>This is a millivolt thermostat.</strong> It is built for systems powered by a thermopile rather than by a transformer — standing-pilot fireplaces, wall heaters, unit heaters. A 24 V thermostat will not switch reliably on millivolt power, and a millivolt stat is not rated for a 24 V circuit. Check which system you have before ordering: the giveaway is whether the appliance works during a power cut.</p><p><strong>Where it hangs decides what it reads.</strong> A thermostat measures the air touching it and nothing else, so an interior wall about five feet up, out of direct sun, away from supply registers and doorway drafts, and clear of the back of a wall carrying hot water or flue pipe. Most complaints that a stat is “off by three degrees” are placement, not calibration — the stat is reading the truth about a spot nobody lives in.</p><p>Confirm the system type before ordering — low voltage, line voltage and millivolt thermostats look similar and are not interchangeable.</p><p>The millivolt power for this stat comes from the thermopile in the appliance. If that is what failed, see the <a href=""/products/35-in-750-mv-thermopile-with-push-in-clip-and-split-nut"">Q313A1188</a> and <a href=""/products/750-mv-thermopile-35-in-long-with-push-in-clip"">Q313A1139</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> T827K1009/U</li><li><strong>Type:</strong> Non-programmable thermostat</li><li><strong>Stages:</strong> Heat-only</li><li><strong>Temperature range:</strong> 50–90 °F</li><li><strong>System:</strong> Millivolt</li><li><strong>UPC:</strong> 085267271356</li><li><strong>Category:</strong> Thermostats</li></ul>"
cool-only-thermostat-dual-scale-fahrenheit-and-celsius,UPDATE,"<p>The T834L1004 is a non-programmable thermostat from Resideo (Honeywell Home), cool-only.</p><p>A non-programmable thermostat holds one setpoint until someone changes it. That is the whole design, and it is the right design more often than the market admits: in a shop, a rental, a spare room or anywhere occupancy has no schedule, a programmable stat gets overridden permanently within a week and then behaves like this one with extra steps.</p><p>Cool-only covers the reverse case: a space with air conditioning and no heat, where a combination stat leaves a heat setting that should never be used.</p><p>The dial is marked in both <strong>Fahrenheit and Celsius</strong>.</p><p><strong>Where it hangs decides what it reads.</strong> A thermostat measures the air touching it and nothing else, so an interior wall about five feet up, out of direct sun, away from supply registers and doorway drafts, and clear of the back of a wall carrying hot water or flue pipe. Most complaints that a stat is “off by three degrees” are placement, not calibration — the stat is reading the truth about a spot nobody lives in.</p><p>These are also the straightforward answer to the C-wire problem. A smart thermostat needs a common wire to power itself continuously, and in an older house that wire is often not in the bundle — which turns a thermostat swap into a wire pull. A non-programmable stat does not draw a continuous 24 V supply for itself, so the wires already on the wall are usually the wires it needs.</p><p>If the stat has an adjustable heat anticipator, set it to the current stamped on the primary control rather than leaving it where it arrived. Too low and the burner shuts off early and the room never reaches setpoint; too high and it overshoots and then coasts cold. It is the one adjustment on a stat like this that changes comfort, and the one most often skipped.</p><p>Confirm the system type before ordering — low voltage, line voltage and millivolt thermostats look similar and are not interchangeable.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> T834L1004/U</li><li><strong>Type:</strong> Non-programmable thermostat</li><li><strong>Stages:</strong> Cool-only</li><li><strong>Scale:</strong> Fahrenheit and Celsius</li><li><strong>UPC:</strong> 085267271363</li><li><strong>Category:</strong> Thermostats</li></ul>"
1-heat-1-cool-thermostat-45-95-f,UPDATE,"<p>The T834N1002 is a non-programmable thermostat from Resideo (Honeywell Home), 1 heat / 1 cool, 45–95 °F range.</p><p>A non-programmable thermostat holds one setpoint until someone changes it. That is the whole design, and it is the right design more often than the market admits: in a shop, a rental, a spare room or anywhere occupancy has no schedule, a programmable stat gets overridden permanently within a week and then behaves like this one with extra steps.</p><p><strong>Where it hangs decides what it reads.</strong> A thermostat measures the air touching it and nothing else, so an interior wall about five feet up, out of direct sun, away from supply registers and doorway drafts, and clear of the back of a wall carrying hot water or flue pipe. Most complaints that a stat is “off by three degrees” are placement, not calibration — the stat is reading the truth about a spot nobody lives in.</p><p>These are also the straightforward answer to the C-wire problem. A smart thermostat needs a common wire to power itself continuously, and in an older house that wire is often not in the bundle — which turns a thermostat swap into a wire pull. A non-programmable stat does not draw a continuous 24 V supply for itself, so the wires already on the wall are usually the wires it needs.</p><p>If the stat has an adjustable heat anticipator, set it to the current stamped on the primary control rather than leaving it where it arrived. Too low and the burner shuts off early and the room never reaches setpoint; too high and it overshoots and then coasts cold. It is the one adjustment on a stat like this that changes comfort, and the one most often skipped.</p><p>Confirm the system type before ordering — low voltage, line voltage and millivolt thermostats look similar and are not interchangeable.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> T834N1002/U</li><li><strong>Type:</strong> Non-programmable thermostat</li><li><strong>Stages:</strong> 1 heat / 1 cool</li><li><strong>Temperature range:</strong> 45–95 °F</li><li><strong>UPC:</strong> 085267271370</li><li><strong>Category:</strong> Thermostats</li></ul>"
low-volt-non-programmable-heat-only-thermostat,UPDATE,"<p>The TH135-01-B is a non-programmable thermostat from Resideo (Honeywell Home), heat-only.</p><p>A non-programmable thermostat holds one setpoint until someone changes it. That is the whole design, and it is the right design more often than the market admits: in a shop, a rental, a spare room or anywhere occupancy has no schedule, a programmable stat gets overridden permanently within a week and then behaves like this one with extra steps.</p><p>Heat-only means there is no cooling changeover and no fan switch to get into the wrong position. On a boiler or a furnace with no air conditioning, that is one less thing for a tenant to set wrong.</p><p><strong>Where it hangs decides what it reads.</strong> A thermostat measures the air touching it and nothing else, so an interior wall about five feet up, out of direct sun, away from supply registers and doorway drafts, and clear of the back of a wall carrying hot water or flue pipe. Most complaints that a stat is “off by three degrees” are placement, not calibration — the stat is reading the truth about a spot nobody lives in.</p><p>These are also the straightforward answer to the C-wire problem. A smart thermostat needs a common wire to power itself continuously, and in an older house that wire is often not in the bundle — which turns a thermostat swap into a wire pull. A non-programmable stat does not draw a continuous 24 V supply for itself, so the wires already on the wall are usually the wires it needs.</p><p>If the stat has an adjustable heat anticipator, set it to the current stamped on the primary control rather than leaving it where it arrived. Too low and the burner shuts off early and the room never reaches setpoint; too high and it overshoots and then coasts cold. It is the one adjustment on a stat like this that changes comfort, and the one most often skipped.</p><p>Confirm the system type before ordering — low voltage, line voltage and millivolt thermostats look similar and are not interchangeable.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TH135-01-B/U</li><li><strong>Type:</strong> Non-programmable thermostat</li><li><strong>Stages:</strong> Heat-only</li><li><strong>UPC:</strong> 775264135286</li><li><strong>Category:</strong> Thermostats</li></ul>"
focuspro-5000-heating-and-cooling-thermostat-large-display,UPDATE,"<p>The TH5110D1022 is a non-programmable thermostat from Resideo (Honeywell Home).</p><p>A non-programmable thermostat holds one setpoint until someone changes it. That is the whole design, and it is the right design more often than the market admits: in a shop, a rental, a spare room or anywhere occupancy has no schedule, a programmable stat gets overridden permanently within a week and then behaves like this one with extra steps.</p><p><strong>Where it hangs decides what it reads.</strong> A thermostat measures the air touching it and nothing else, so an interior wall about five feet up, out of direct sun, away from supply registers and doorway drafts, and clear of the back of a wall carrying hot water or flue pipe. Most complaints that a stat is “off by three degrees” are placement, not calibration — the stat is reading the truth about a spot nobody lives in.</p><p>These are also the straightforward answer to the C-wire problem. A smart thermostat needs a common wire to power itself continuously, and in an older house that wire is often not in the bundle — which turns a thermostat swap into a wire pull. A non-programmable stat does not draw a continuous 24 V supply for itself, so the wires already on the wall are usually the wires it needs.</p><p>If the stat has an adjustable heat anticipator, set it to the current stamped on the primary control rather than leaving it where it arrived. Too low and the burner shuts off early and the room never reaches setpoint; too high and it overshoots and then coasts cold. It is the one adjustment on a stat like this that changes comfort, and the one most often skipped.</p><p>Confirm the system type before ordering — low voltage, line voltage and millivolt thermostats look similar and are not interchangeable.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TH5110D1022/U</li><li><strong>Type:</strong> Non-programmable thermostat</li><li><strong>Shipping weight:</strong> 0.8 lb</li><li><strong>Category:</strong> Thermostats</li></ul>"
thermostat-alone-for-replacement-only,UPDATE,"<p>The TH5320R1002 is a non-programmable thermostat from Resideo (Honeywell Home).</p><p>A non-programmable thermostat holds one setpoint until someone changes it. That is the whole design, and it is the right design more often than the market admits: in a shop, a rental, a spare room or anywhere occupancy has no schedule, a programmable stat gets overridden permanently within a week and then behaves like this one with extra steps.</p><p><strong>Where it hangs decides what it reads.</strong> A thermostat measures the air touching it and nothing else, so an interior wall about five feet up, out of direct sun, away from supply registers and doorway drafts, and clear of the back of a wall carrying hot water or flue pipe. Most complaints that a stat is “off by three degrees” are placement, not calibration — the stat is reading the truth about a spot nobody lives in.</p><p>These are also the straightforward answer to the C-wire problem. A smart thermostat needs a common wire to power itself continuously, and in an older house that wire is often not in the bundle — which turns a thermostat swap into a wire pull. A non-programmable stat does not draw a continuous 24 V supply for itself, so the wires already on the wall are usually the wires it needs.</p><p>If the stat has an adjustable heat anticipator, set it to the current stamped on the primary control rather than leaving it where it arrived. Too low and the burner shuts off early and the room never reaches setpoint; too high and it overshoots and then coasts cold. It is the one adjustment on a stat like this that changes comfort, and the one most often skipped.</p><p>Confirm the system type before ordering — low voltage, line voltage and millivolt thermostats look similar and are not interchangeable.</p><p>This is the thermostat on its own, for replacing a unit on a system that is already commissioned. For a new install, the <a href=""/products/redlink-equipment-interface-module-for-3-heat-2-cool-pump-system"">YTH5320R1000 FocusPRO kit for TrueZONE panels</a> is the one to order.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TH5320R1002/U</li><li><strong>Type:</strong> Non-programmable thermostat</li><li><strong>UPC:</strong> 085267329392</li><li><strong>Category:</strong> Thermostats</li></ul>"
single-stage-heat-only-thermostat-for-750-mv-applications,UPDATE,"<p>The TS812A1007 is a non-programmable thermostat from Resideo (Honeywell Home), heat-only.</p><p>A non-programmable thermostat holds one setpoint until someone changes it. That is the whole design, and it is the right design more often than the market admits: in a shop, a rental, a spare room or anywhere occupancy has no schedule, a programmable stat gets overridden permanently within a week and then behaves like this one with extra steps.</p><p><strong>This is a millivolt thermostat.</strong> It is built for systems powered by a thermopile rather than by a transformer — standing-pilot fireplaces, wall heaters, unit heaters. A 24 V thermostat will not switch reliably on millivolt power, and a millivolt stat is not rated for a 24 V circuit. Check which system you have before ordering: the giveaway is whether the appliance works during a power cut.</p><p><strong>Where it hangs decides what it reads.</strong> A thermostat measures the air touching it and nothing else, so an interior wall about five feet up, out of direct sun, away from supply registers and doorway drafts, and clear of the back of a wall carrying hot water or flue pipe. Most complaints that a stat is “off by three degrees” are placement, not calibration — the stat is reading the truth about a spot nobody lives in.</p><p>Confirm the system type before ordering — low voltage, line voltage and millivolt thermostats look similar and are not interchangeable.</p><p>The millivolt power for this stat comes from the thermopile in the appliance. If that is what failed, see the <a href=""/products/35-in-750-mv-thermopile-with-push-in-clip-and-split-nut"">Q313A1188</a> and <a href=""/products/750-mv-thermopile-35-in-long-with-push-in-clip"">Q313A1139</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> TS812A1007/U</li><li><strong>Type:</strong> Non-programmable thermostat</li><li><strong>Stages:</strong> Heat-only</li><li><strong>System:</strong> Millivolt</li><li><strong>UPC:</strong> 085267233781</li><li><strong>Category:</strong> Thermostats</li></ul>"
redlink-equipment-interface-module-for-3-heat-2-cool-pump-system,UPDATE,"<p>The YTH5320R1000 is a FocusPRO kit from Resideo (Honeywell Home) for TrueZONE panels, covering up to 3 heat and 2 cool stages.</p><p>The kit pairs the thermostat with what the zone panel needs to talk to it, which is why it is sold as a kit rather than as a stat on its own. On a TrueZONE system the panel and the thermostat are commissioned together.</p><p>Three heat and two cool stages covers a heat pump with auxiliary heat, or a two-stage furnace with two-stage cooling — the staged equipment that a single-stage thermostat cannot drive properly.</p><p>Replacing only the thermostat on a system already running? The <a href=""/products/thermostat-alone-for-replacement-only"">TH5320R1002</a> is the stat sold on its own.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> YTH5320R1000/U</li><li><strong>Type:</strong> FocusPRO kit for TrueZONE panels</li><li><strong>Stages:</strong> Up to 3 heat / 2 cool</li><li><strong>UPC:</strong> 085267329415</li><li><strong>Category:</strong> Thermostats</li></ul>"
